id	type	origin	dest	dtime	vot
1309	111	9017	9008	0	27.60200920441288
3821	111	9006	9008	0	38.77055258693609
2102	111	9013	9023	1	1.939066202964902
3753	111	9006	9002	1	4.3335078446826
4060	111	9003	9015	1	15.31059747669559
2384	111	9012	9010	2	0.11850864429977447
1991	111	9014	9015	3	0.2246368616625673
306	111	9022	9017	4	12.83572669732468
1170	111	9017	9016	5	5.255811150776517
638	111	9020	9023	6	0.36174614464453786
2206	111	9013	9011	6	34.389585918174745
1151	111	9017	9019	7	30.695624716661367
3759	111	9006	9023	7	0.0025668220269820623
3968	111	9004	9014	7	30.238203854737858
4221	111	9001	9010	7	29.887515007407504
4321	111	9024	9008	7	24.343355713435763
563	111	9021	9013	8	9.196930458886467
608	111	9020	9007	8	10.86219370416127
899	111	9019	9016	8	16.581343565910803
1256	111	9017	9011	8	52.04504078479181
2539	111	9011	9014	8	14.503769251498705
2806	111	9010	9022	8	7.110050802040359
3338	111	9009	9010	8	8.790105343811579
2383	111	9012	9010	9	17.48278171141431
2729	111	9010	9004	9	22.457490993016766
3006	111	9010	9014	9	14.188833196285074
3086	111	9010	9011	9	10.399358378933819
946	111	9019	9011	10	14.186197483576668
3582	111	9008	9010	10	26.03968756437686
3214	111	9009	9006	11	38.37632056710624
4007	111	9004	9010	11	42.16936784553373
2038	111	9014	9010	12	4.3768873601465765
2868	111	9010	9019	12	58.741691198993095
1951	111	9014	9020	13	122.33841874450165
2432	111	9011	9002	13	8.456163112735776
1910	111	9014	9024	15	15.62464598568582
2686	111	9010	9005	15	23.311677869421434
3428	111	9008	9006	15	5.486355799043141
3634	111	9007	9020	15	29.215415359873834
185	111	9022	9006	16	7.2063479572910945
1480	111	9016	9017	16	15.105929848816134
1772	111	9015	9017	16	6.893093849210197
1482	111	9016	9017	17	17.290582931840564
2442	111	9011	9024	17	34.73973972224626
2844	111	9010	9021	17	33.139582153475374
4299	111	9024	9010	18	6.121895487243555
1740	111	9015	9019	19	129.6702696334875
3069	111	9010	9011	19	9.609788245563294
3401	111	9008	9007	19	19.607070578923384
2079	111	9013	9002	20	44.13539897039477
2348	111	9012	9013	20	23.93998325804661
3649	111	9007	9017	20	18.625675558467908
1245	111	9017	9012	21	6.257424477002018
4037	111	9004	9008	21	25.237598473639256
4233	111	9001	9008	22	131.6182598301449
24	111	9023	9022	23	31.871687480945873
374	111	9022	9014	23	33.548531514613316
2051	111	9014	9009	23	6.20387551300571
3580	111	9008	9010	23	7.705746839160769
3693	111	9007	9014	24	11.394153059508469
4058	111	9003	9016	24	62.76561423727564
2270	111	9012	9002	25	43.6378503744355
2589	111	9011	9010	25	13.16506001817399
693	111	9020	9017	26	14.075718987379485
1741	111	9015	9019	26	48.498680463200245
993	111	9018	9019	27	1.8011747282750836
2573	111	9011	9012	27	11.315353139854864
3313	111	9009	9012	27	11.645059578200891
3845	111	9005	9014	27	11.87760312470609
4300	111	9024	9010	27	94.85275190503505
425	111	9022	9010	28	65.7044019497927
1717	111	9015	9020	28	35.62394448717593
2346	111	9012	9013	28	12.01789421108595
4305	111	9024	9010	28	8.104988258149122
3219	111	9009	9004	29	23.913998092320575
3000	111	9010	9014	30	25.968803292605912
667	111	9020	9021	31	8.47428551550451
1246	111	9017	9012	31	12.716334954394831
1529	111	9016	9011	31	45.322155636482165
1804	111	9015	9014	31	8.306995128081361
3529	111	9008	9016	31	10.3744171137187
1101	111	9017	9022	32	18.975574719426387
3975	111	9004	9013	32	8.427637301091355
1410	111	9016	9020	33	86.23098976737313
153	111	9023	9010	34	4.033918938189343
3347	111	9009	9010	34	13.823420878857998
3586	111	9008	9010	34	14.663897750037737
1964	111	9014	9017	35	21.641876881287896
2885	111	9010	9017	35	22.697432644965254
11	111	9023	9003	36	2.6780102504091707
1332	111	9016	9007	36	37.55827751914567
1596	111	9016	9009	36	65.636407967132
2540	111	9011	9014	37	4.895706898643707
4114	111	9002	9012	37	44.817346272608006
519	111	9021	9020	38	79.12430192907988
594	111	9021	9009	38	39.53264663068976
1225	111	9017	9014	38	28.849500636923754
3865	111	9005	9010	38	7.477420720026742
2669	111	9010	9007	39	1.9971758891350697
2954	111	9010	9015	40	15.463402590807005
3624	111	9007	9021	40	0.991948657817429
2705	111	9010	9005	42	3.8294750739990433
3777	111	9006	9017	43	1.1657877540077959
1173	111	9017	9016	44	75.56793538991386
1561	111	9016	9010	44	20.190797337908762
3625	111	9007	9021	44	7.840623063366287
551	111	9021	9015	45	29.143266795254625
835	111	9019	9024	45	15.947958002271523
1277	111	9017	9010	45	9.500945137037068
2100	111	9013	9023	45	28.059403281037294
3480	111	9008	9022	45	14.136815573466373
1007	111	9018	9012	46	82.11098161707963
2894	111	9010	9017	46	5.114753004701622
7	111	9023	9004	47	7.980471461185458
75	111	9023	9017	47	17.496925587732342
2293	111	9012	9022	47	0.8137878051808933
2999	111	9010	9014	47	9.36700060858028
1659	111	9015	9023	49	3.802169979791575
3705	111	9007	9010	49	63.279023779722
982	111	9018	9001	50	8.22640378923024
1178	111	9017	9016	50	1.3243911940111308
1718	111	9015	9020	50	19.23820297436292
1975	111	9014	9016	50	71.81092665913705
2339	111	9012	9013	50	34.89033584620875
2700	111	9010	9005	50	6.0114960918741405
3535	111	9008	9016	51	20.668801888255203
4063	111	9003	9013	51	29.429767123750445
2498	111	9011	9017	52	26.382981804984293
3268	111	9009	9017	52	46.79994838907191
3339	111	9009	9010	52	9.309015778767854
1171	111	9017	9016	53	4.228002669612174
1372	111	9016	9002	53	80.80703674750636
3556	111	9008	9015	53	13.80137589798687
3996	111	9004	9011	53	0.6248721276193832
27	111	9023	9022	54	4.877324619192232
4319	111	9024	9008	54	53.36100037466526
43	111	9023	9021	55	10.272453693455235
862	111	9019	9020	55	43.80461187688533
2690	111	9010	9005	55	10.898444437389436
1136	111	9017	9020	56	5.285097824955775
4120	111	9002	9010	57	20.37481201730364
4261	111	9024	9021	57	17.237160602998536
1272	111	9017	9010	58	4.035902346956288
1677	111	9015	9022	58	24.42510813176046
3198	111	9010	9008	59	14.260955753898966
175	111	9022	9007	60	11.823851257889272
2310	111	9012	9018	60	20.09338286479987
3717	111	9007	9008	60	17.820310942350307
2286	111	9012	9023	61	2.86860516178706
1478	111	9016	9017	62	19.84888328267861
1403	111	9016	9021	63	13.118340335513203
1784	111	9015	9016	63	2.5871886730010405
3431	111	9008	9006	63	6.241127878282878
1765	111	9015	9017	64	25.698578335616176
3742	111	9006	9007	64	16.11412103872584
1069	111	9017	9001	65	10.063891639332287
