id	type	origin	dest	dtime	vot
169	121	1	5	12	32.70413252861387
179	121	1	5	27	8.855464267142949
29	121	1	5	32	16.872122001534056
11	121	1	5	41	103.5808076902391
17	121	1	5	48	7.262034096291404
31	121	1	5	52	38.783567870643836
36	121	1	5	84	43.3097430932532
49	121	1	5	108	5.709703353014268
43	121	1	5	124	74.15739225472137
178	121	1	5	126	50.776289008657415
162	121	1	5	131	0.7246469615673738
7	121	1	5	134	27.62922183802941
152	121	1	5	142	17.68069149096398
22	121	1	5	147	25.328416365405964
3	121	1	5	156	9.469431915183009
40	121	1	5	175	36.10430413603879
183	121	1	5	181	7.5447629671216285
13	121	1	5	187	32.262071131583895
23	121	1	5	202	11.189966485973866
41	121	1	5	211	5.105285658360791
197	121	1	5	224	3.1414202882702837
191	121	1	5	232	10.72453149327532
171	121	1	5	277	9.124242377502707
200	121	1	5	331	21.039321691293374
185	121	1	5	359	8.168907400365834
172	121	1	5	364	9.914333397410143
10	121	1	5	367	10.681607066719884
158	121	1	5	371	23.035562487177252
155	121	1	5	377	80.95578959766425
175	121	1	5	389	52.298168103170795
8	121	1	5	391	11.783967948994675
34	121	1	5	400	92.49037465789749
164	121	1	5	407	17.153370532523887
32	121	1	5	409	4.395580119883733
181	121	1	5	412	9.66433540101989
6	121	1	5	421	14.540141575230582
189	121	1	5	425	28.53641543381318
170	121	1	5	427	1.898830027252081
190	121	1	5	429	86.40028935041556
4	121	1	5	434	21.688581692563883
182	121	1	5	435	11.094098844246522
165	121	1	5	444	27.485537154455848
199	121	1	5	445	4.0615165088225424
33	121	1	5	452	6.404727790398734
195	121	1	5	452	39.33796279313408
184	121	1	5	466	11.554484195508396
161	121	1	5	467	35.90268800202616
166	121	1	5	467	13.145523663099869
28	121	1	5	480	0.9670576118997007
35	121	1	5	497	4.86977531663428
163	121	1	5	501	32.15748757727253
5	121	1	5	527	32.94024940127484
173	121	1	5	532	17.74278174816743
186	121	1	5	532	22.97686321868528
159	121	1	5	538	12.393400266478235
45	121	1	5	545	17.808487137220684
9	121	1	5	547	3.412492709201221
196	121	1	5	547	13.073637457474513
26	121	1	5	548	3.4853561560607953
192	121	1	5	557	18.787327877780903
21	121	1	5	568	47.46973605907038
38	121	1	5	571	0.4461974879553524
42	121	1	5	575	10.042515940054143
39	121	1	5	585	10.625568258749478
37	121	1	5	592	22.056836343615835
48	121	1	5	594	14.949879776530203
46	121	1	5	603	21.227423192063398
193	121	1	5	608	6.950226155481177
157	121	1	5	610	94.21623161428549
27	121	1	5	615	1.2284632953315824
14	121	1	5	620	20.525798454662496
168	121	1	5	640	13.32915546326261
151	121	1	5	653	12.186097151282627
2	121	1	5	655	15.918114280496873
18	121	1	5	679	6.2900798019262645
153	121	1	5	687	29.97703993513953
177	121	1	5	687	33.596356669682905
194	121	1	5	708	19.260201140144023
1	121	1	5	712	17.050873036960876
25	121	1	5	718	6.106539882185638
198	121	1	5	722	34.562393555454356
47	121	1	5	723	32.61902688398486
15	121	1	5	725	12.907133232649832
174	121	1	5	745	14.477578234369053
16	121	1	5	749	25.711532854043863
187	121	1	5	782	9.831175235098844
188	121	1	5	794	6.3993768815586405
30	121	1	5	797	42.8248954920562
154	121	1	5	799	23.34524373255927
12	121	1	5	808	31.79838574192041
20	121	1	5	817	7.662563558026827
167	121	1	5	837	0.0018944276545558346
44	121	1	5	840	8.108125378782525
19	121	1	5	850	21.711330534191376
160	121	1	5	858	2.8161864180154956
50	121	1	5	861	1.5102909862417286
176	121	1	5	867	0.06341011876453738
24	121	1	5	875	2.8581669786001545
156	121	1	5	898	15.313372204014055
180	121	1	5	898	83.38934230302681
242	121	1	5	911	18.268130820211407
250	121	1	5	919	56.73763242627726
88	121	1	5	923	36.781262857278975
95	121	1	5	928	34.34402994766104
52	121	1	5	940	19.86634370923209
215	121	1	5	948	49.65149232825221
96	121	1	5	954	4.271400576019094
240	121	1	5	967	30.15233679634205
66	121	1	5	977	1.2662659196401433
210	121	1	5	978	9.950817921595533
220	121	1	5	983	11.494576709369474
92	121	1	5	1009	21.421111518407468
86	121	1	5	1016	26.109062355683182
207	121	1	5	1021	14.115220168034773
238	121	1	5	1026	7.070921646638495
57	121	1	5	1040	4.609119490247315
243	121	1	5	1041	3.1935875150958344
235	121	1	5	1044	1.4686017636482958
237	121	1	5	1044	63.20170890490489
85	121	1	5	1047	11.94568548917926
224	121	1	5	1047	15.5612946009174
59	121	1	5	1063	12.011301000400929
247	121	1	5	1074	14.905438411825338
234	121	1	5	1078	5.843974679080266
60	121	1	5	1081	11.72319936075224
226	121	1	5	1083	6.298303950551761
236	121	1	5	1083	29.536184258746
212	121	1	5	1096	2.3879406615481864
87	121	1	5	1097	7.01570695416668
202	121	1	5	1114	9.095769206535518
94	121	1	5	1124	20.82653338277584
241	121	1	5	1154	21.393704153299883
63	121	1	5	1158	18.062810133568405
249	121	1	5	1163	48.88757163593227
83	121	1	5	1179	2.588330431406199
61	121	1	5	1199	3.8281272381620166
229	121	1	5	1205	23.741093147370457
65	121	1	5	1213	6.801038811178646
233	121	1	5	1221	29.228188036601193
51	121	1	5	1225	18.689913971125225
228	121	1	5	1227	4.763491502127407
77	121	1	5	1254	81.44058901263712
62	121	1	5	1259	22.0215541000611
76	121	1	5	1267	37.451626182166926
72	121	1	5	1282	14.345480382909077
244	121	1	5	1302	48.253188717323404
227	121	1	5	1303	38.44022190382136
245	121	1	5	1310	13.390385385500057
231	121	1	5	1342	39.085306445836906
68	121	1	5	1350	39.09961009129801
93	121	1	5	1354	23.646441884924137
248	121	1	5	1364	14.235521618106084
64	121	1	5	1368	17.238459722835575
225	121	1	5	1371	1.8334022477937024
56	121	1	5	1374	10.770568617250916
209	121	1	5	1377	0.5168346541607522
80	121	1	5	1378	12.081455875871892
214	121	1	5	1378	46.62643800492962
79	121	1	5	1396	2.2840504094401757
205	121	1	5	1404	30.412465945811153
223	121	1	5	1407	10.502549332541363
73	121	1	5	1409	15.164606012857519
78	121	1	5	1412	11.896595462305257
99	121	1	5	1428	26.41185280743534
217	121	1	5	1436	41.47037453753923
75	121	1	5	1447	10.969296962915013
97	121	1	5	1452	4.46734620575321
204	121	1	5	1459	20.323973111006662
208	121	1	5	1464	80.87336895733193
222	121	1	5	1468	4.776386979283012
