id	type	origin	dest	dtime	vot
39	600	9015	9018	450	37.49313689849369
54	600	9012	9016	450	27.542075489944345
59	600	9011	9013	450	26.364253234399538
80	600	9008	9005	450	3.957475527275282
94	600	9002	9008	450	11.223674116570733
9	600	9022	9011	1350	23.81170904298979
10	600	9022	9009	1350	35.609611966009574
28	600	9017	9021	1350	2.739157157774953
43	600	9014	9016	1350	20.283910877604363
67	600	9010	9017	1350	1.734420323435643
71	600	9010	9009	1350	2.5572758652148377
99	600	9024	9015	1350	18.733728188131032
15	600	9020	9016	2250	639.3032639185669
35	600	9016	9010	2250	31.617815457398112
58	600	9011	9014	2250	15.249774865679655
75	600	9009	9022	2250	53.63156371110626
3	600	9022	9006	3150	6.315854573689528
23	600	9019	9012	3150	1.184178556142506
25	600	9018	9001	3150	67.64735550095277
29	600	9017	9010	3150	17.62298014401699
40	600	9015	9011	3150	35.09419673663063
62	600	9010	9005	3150	4.998279815724559
64	600	9010	9001	3150	70.61020807120161
86	600	9007	9008	3150	90.50713740752049
87	600	9006	9023	3150	42.00973853591803
17	600	9020	9010	4050	8.904990714006097
18	600	9020	9008	4050	12.695736127140295
26	600	9017	9004	4050	15.019392691810658
27	600	9017	9024	4050	8.676910973861892
30	600	9017	9010	4050	3.3565272197804026
37	600	9016	9009	4050	9.800654449758714
45	600	9014	9015	4050	1.535593718551528
49	600	9013	9016	4050	3.9977936400916225
50	600	9013	9011	4050	12.521899912347925
52	600	9012	9022	4050	28.236564695884987
82	600	9007	9021	4050	15.617175998242187
91	600	9004	9010	4050	4.844255849223479
1	600	9023	9022	4950	29.37282112812517
5	600	9022	9021	4950	27.475207360672428
14	600	9021	9012	4950	18.232520154128526
20	600	9019	9017	4950	5.154889461426904
24	600	9019	9010	4950	6.6153497215913415
31	600	9016	9007	4950	14.6929060068357
36	600	9016	9010	4950	11.957503416564156
41	600	9015	9010	4950	31.759301123893962
51	600	9012	9023	4950	75.21186404053358
68	600	9010	9017	4950	37.181419804170936
72	600	9010	9009	4950	23.250402485954435
76	600	9009	9022	4950	16.118493263452507
77	600	9009	9019	4950	49.663951448817116
90	600	9004	9013	4950	18.243250803554147
93	600	9003	9010	4950	18.243294235321713
96	600	9001	9013	4950	40.9452630838849
4	600	9022	9024	5850	14.162391604799483
6	600	9022	9021	5850	17.50337155834624
8	600	9022	9015	5850	2.826934001412787
19	600	9019	9006	5850	13.04277213951976
44	600	9014	9016	5850	11.161579768269332
61	600	9010	9006	5850	54.10186599410199
63	600	9010	9005	5850	53.90855769594
66	600	9010	9020	5850	3.1030330424725987
73	600	9010	9009	5850	6.186404313904885
78	600	9009	9016	5850	62.38861705497252
79	600	9009	9013	5850	11.368926657563755
98	600	9024	9022	5850	11.70095966302218
100	600	9024	9013	5850	19.697635480957857
2	600	9023	9022	6750	31.787267747869063
47	600	9013	9004	6750	82.22075562950897
56	600	9012	9009	6750	10.885613298069833
57	600	9011	9015	6750	102.35463265731812
70	600	9010	9011	6750	0.6330335551034574
83	600	9007	9020	6750	5.486355799043141
85	600	9007	9011	6750	4.3572761603129555
12	600	9021	9023	7650	30.529002817560503
13	600	9021	9017	7650	11.209545730571945
32	600	9016	9007	7650	12.429633939329463
38	600	9015	9022	7650	2.443072777017945
53	600	9012	9022	7650	1.1002323630194064
60	600	9011	9010	7650	50.019504710185615
84	600	9007	9017	7650	18.472127723252193
88	600	9005	9010	7650	34.07096074986167
89	600	9004	9024	7650	4.138654888015293
7	600	9022	9021	8550	23.2310074677308
21	600	9019	9016	8550	4.044257088396259
81	600	9008	9020	8550	28.938736688569662
16	600	9020	9016	9450	47.66090343031819
22	600	9019	9016	9450	12.612554855886199
42	600	9014	9021	9450	5.496707538950279
65	600	9010	9022	9450	10.98514677972983
74	600	9010	9009	9450	32.350596365268785
92	600	9003	9014	9450	29.28330859814632
95	600	9001	9016	9450	13.365483954793245
11	600	9021	9024	10350	7.841523903445622
33	600	9016	9004	10350	13.936209687325048
34	600	9016	9001	10350	8.053258891314917
46	600	9014	9015	10350	28.256810164597344
48	600	9013	9001	10350	11.059903537933252
55	600	9012	9011	10350	6.075094469430901
69	600	9010	9012	10350	23.532648755074487
97	600	9001	9012	10350	3.5365837781063143
