id	type	origin	dest	dtime	vot
16	121	1	5	0	25.711532854043863
43	121	1	5	15	74.15739225472137
14	121	1	5	24	20.525798454662496
6	121	1	5	31	14.540141575230582
25	121	1	5	31	6.106539882185638
12	121	1	5	72	31.79838574192041
10	121	1	5	131	10.681607066719884
5	121	1	5	132	32.94024940127484
42	121	1	5	136	10.042515940054143
21	121	1	5	143	47.46973605907038
28	121	1	5	151	0.9670576118997007
39	121	1	5	153	10.625568258749478
8	121	1	5	162	11.783967948994675
29	121	1	5	172	16.872122001534056
15	121	1	5	176	12.907133232649832
3	121	1	5	183	9.469431915183009
18	121	1	5	205	6.2900798019262645
7	121	1	5	293	27.62922183802941
27	121	1	5	323	1.2284632953315824
31	121	1	5	336	38.783567870643836
36	121	1	5	351	43.3097430932532
33	121	1	5	353	6.404727790398734
1	121	1	5	369	17.050873036960876
26	121	1	5	370	3.4853561560607953
41	121	1	5	371	5.105285658360791
24	121	1	5	376	2.8581669786001545
13	121	1	5	458	32.262071131583895
4	121	1	5	497	21.688581692563883
32	121	1	5	539	4.395580119883733
19	121	1	5	618	21.711330534191376
17	121	1	5	656	7.262034096291404
34	121	1	5	662	92.49037465789749
9	121	1	5	668	3.412492709201221
11	121	1	5	681	103.5808076902391
20	121	1	5	683	7.662563558026827
30	121	1	5	683	42.8248954920562
37	121	1	5	699	22.056836343615835
22	121	1	5	735	25.328416365405964
40	121	1	5	797	36.10430413603879
23	121	1	5	826	11.189966485973866
2	121	1	5	860	15.918114280496873
35	121	1	5	875	4.86977531663428
38	121	1	5	883	0.4461974879553524
55	121	1	5	913	3.059816942267581
59	121	1	5	922	12.011301000400929
85	121	1	5	954	11.94568548917926
65	121	1	5	955	6.801038811178646
87	121	1	5	957	7.01570695416668
54	121	1	5	978	25.799210317579156
46	121	1	5	1015	32.61902688398486
67	121	1	5	1020	25.97052242911718
48	121	1	5	1054	5.709703353014268
79	121	1	5	1071	2.2840504094401757
70	121	1	5	1091	18.324902315793558
52	121	1	5	1101	19.86634370923209
51	121	1	5	1122	18.689913971125225
60	121	1	5	1124	11.72319936075224
47	121	1	5	1140	14.949879776530203
45	121	1	5	1174	21.227423192063398
56	121	1	5	1187	10.770568617250916
82	121	1	5	1206	25.295142041009374
74	121	1	5	1212	39.719088514893244
50	121	1	5	1243	46.07928976387213
69	121	1	5	1258	55.39480500396854
75	121	1	5	1259	10.969296962915013
44	121	1	5	1330	17.808487137220684
58	121	1	5	1373	0.6272821505754275
73	121	1	5	1374	15.164606012857519
72	121	1	5	1387	14.345480382909077
86	121	1	5	1411	26.109062355683182
63	121	1	5	1424	18.062810133568405
66	121	1	5	1426	1.2662659196401433
57	121	1	5	1433	4.609119490247315
53	121	1	5	1437	7.497865630167448
61	121	1	5	1467	3.8281272381620166
81	121	1	5	1495	55.43716169946655
68	121	1	5	1507	39.09961009129801
78	121	1	5	1540	11.896595462305257
83	121	1	5	1551	2.588330431406199
64	121	1	5	1570	17.238459722835575
62	121	1	5	1587	22.0215541000611
80	121	1	5	1604	12.081455875871892
49	121	1	5	1658	1.5102909862417286
77	121	1	5	1668	81.44058901263712
76	121	1	5	1676	37.451626182166926
71	121	1	5	1784	27.423293278666243
84	121	1	5	1795	10.01189849015779
95	121	1	5	1825	4.271400576019094
114	121	1	5	1856	26.87068659259633
124	121	1	5	1862	77.31005397051686
96	121	1	5	1864	4.46734620575321
105	121	1	5	1883	2.3285200516923665
130	121	1	5	1923	12.318039720912122
122	121	1	5	1942	12.98901255535084
109	121	1	5	1951	8.774930443414313
