id	type	origin	dest	dtime	vot
5296	111	9017	9022	0	8.120406126732878
1535	111	9009	9010	1	20.92482899718658
5199	121	9017	9019	1	46.15565732973086
5711	111	9020	9001	1	3.761337398852058
1613	121	9009	9015	2	18.556462154363
2746	121	9011	9010	2	2.3593537115435708
4131	111	9015	9016	3	26.608407690128132
4162	111	9015	9017	3	9.196514059017373
6656	121	9022	9020	3	5.2185583807567175
1290	111	9008	9016	4	5.9581967857435245
3130	111	9012	9005	4	20.433479166158907
3323	121	9012	9022	4	78.26570367334642
6834	111	9023	9009	4	12.056391100637324
1729	121	9010	9001	5	23.566517518256138
4670	121	9016	9015	5	0.5959086443219698
7138	121	9024	9012	5	39.889834323260644
316	121	9004	9001	6	9.45890999667157
855	121	9007	9008	6	26.519499802547752
4490	111	9016	9008	6	44.03305513237213
2463	111	9010	9019	7	2.053286487781465
2489	111	9010	9020	7	8.630323893709292
4177	121	9015	9018	7	61.96238556710114
4947	121	9017	9008	7	16.299889793429575
5555	111	9019	9015	7	4.555854099182498
5608	121	9019	9017	7	39.6352716553209
7007	121	9023	9019	7	11.28506365099907
2305	111	9010	9015	8	6.879735708104312
5605	121	9019	9017	8	46.45547125132077
1992	111	9010	9009	9	18.167129972720634
2058	121	9010	9011	9	38.35964588891161
3939	121	9015	9003	9	0.9236216802181451
4065	121	9015	9011	9	18.100259440883406
4184	111	9015	9018	9	23.606176612191067
6163	121	9021	9015	9	1.3087592288951688
6164	121	9021	9015	9	3.5831535898591764
80	121	9001	9012	10	2.7302796355758336
921	111	9007	9012	10	9.76524416519598
2214	121	9010	9014	10	19.311612088406736
2488	111	9010	9020	10	4.009104132791804
6916	121	9023	9014	10	13.9008223442424
2623	111	9010	9024	11	6.944273558333168
3023	121	9011	9022	11	7.211440167591929
413	121	9004	9011	12	5.968800523422539
2612	121	9010	9024	12	5.910727262842883
4313	111	9015	9022	12	51.71904756052074
6912	121	9023	9014	12	13.022849799778527
186	111	9002	9004	13	39.90758299599458
278	121	9003	9011	13	1.5662606385583095
836	121	9007	9006	13	3.4682125667297097
3566	121	9013	9017	13	3.2323937759212473
879	111	9007	9008	14	10.777073540698938
2556	111	9010	9022	14	17.64888274238056
2680	121	9011	9007	14	12.761772725326516
3128	111	9012	9005	14	42.510005526405244
4760	121	9016	9019	14	12.751642605721583
1099	121	9008	9005	15	3.5289866946363926
1343	121	9008	9020	15	2.138254445559654
3561	111	9013	9016	15	9.930143578656908
6262	111	9021	9022	15	43.41856777422485
3195	111	9012	9011	17	3.084279918894248
4990	121	9017	9010	17	73.2726238410479
95	121	9001	9013	18	48.525072489527275
681	121	9006	9004	18	13.092245838836773
3270	111	9012	9015	19	38.46339358247326
3474	121	9013	9012	19	0.41056621245409736
6913	121	9023	9014	19	4.223450750042359
3821	121	9014	9017	20	56.88688647164387
6385	121	9022	9010	20	4.268281418230378
7052	121	9023	9022	20	18.149696830141185
6853	111	9023	9010	21	4.213223740234142
7049	121	9023	9022	21	46.9083684459592
6227	111	9021	9020	22	49.249597623572406
6280	121	9021	9023	22	44.981345998946544
6865	121	9023	9011	22	9.702433332003668
702	121	9006	9008	23	28.669355572549904
2997	121	9011	9020	23	16.785069808313477
4772	121	9016	9020	23	37.01749171469392
