415	2
5804	4
416	2
5805	4
1	8
417	2
5806	4
1602	12
418	2
5807	4
2	8
419	2
5808	4
1883	19
420	2
5809	4
3186	23
2732	25
3	8
3453	28
421	2
5810	4
1456	32
5541	34
1603	12
422	2
5811	4
4	8
5704	40
423	2
5812	4
1309	44
3007	46
424	2
3097	49
5813	4
5	8
425	2
5814	4
2034	55
1604	12
1884	19
426	2
5815	4
2874	61
3187	23
3589	11733
2733	25
6	8
2255	68
3331	70
427	2
3454	28
5816	4
428	2
5817	4
1457	32
2672	78
2947	80
7	8
429	2
2403	84
2534	86
5542	34
5818	4
1605	12
430	2
1828	9134
5029	94
5819	4
1404	97
3694	11744
8	8
431	2
5820	4
1885	19
5705	40
432	2
5821	4
3188	23
1310	44
2734	25
433	2
5822	4
9	8
1606	12
2615	115
3455	28
3008	46
434	2
3098	49
5823	4
435	2
5824	4
10	8
3833	125
1458	32
2324	7256
436	2
5825	4
5543	34
437	2
2035	55
3415	135
5826	4
1607	12
11	8
1886	19
438	2
5827	4
2875	61
3189	23
3590	11733
439	2
2735	25
5828	4
12	8
2256	68
3332	70
2111	152
440	2
3456	28
5829	4
5706	40
441	2
5830	4
1608	12
2502	9146
13	8
442	7226
5831	4
1311	44
4998	167
443	2
1459	32
5832	4
1887	19
2673	78
2948	80
3009	46
14	8
444	2
2404	84
2462	179
2535	86
3099	49
5544	34
5833	4
3190	23
445	2
1609	12
5834	4
2736	25
15	8
446	2
1829	9134
5030	94
5835	4
3806	195
3457	28
447	2
5836	4
4221	11757
5084	202
1405	97
3695	99
16	8
448	2
5837	4
2036	55
4831	9707
1610	12
449	7226
5838	4
1888	19
5707	40
450	2
1578	218
5466	220
5839	4
17	8
1460	32
2876	61
3191	23
3591	9125
451	2
5840	4
1312	44
2737	25
4678	9160
5545	34
452	2
5841	4
18	8
2257	68
3333	70
1611	12
453	2
2616	115
3458	28
5842	4
2217	9162
2593	247
3010	46
454	2
3100	49
5843	4
19	8
2364	254
3911	19461
4701	258
455	2
5844	4
1889	19
456	7226
5845	4
20	8
1612	12
3834	125
4978	268
5140	270
5490	272
3192	23
457	2
5846	4
1461	32
2325	9142
2738	25
458	2
5847	4
2674	78
2949	80
5708	40
21	8
459	2
2405	84
2536	86
5546	34
5848	4
3459	28
460	2
2037	55
3416	135
5849	4
1613	12
22	8
1313	44
461	2
1890	19
5850	4
2385	11775
3661	304
3932	306
4856	14157
462	2
1830	9134
5031	94
5851	4
2877	61
23	8
463	2
3193	23
3592	9125
5852	4
3011	46
464	2
2739	25
3101	49
3773	11780
4907	13683
5853	4
1614	12
1406	97
3696	99
1462	32
24	8
465	2
2258	68
3334	70
5854	4
2112	152
466	2
3460	28
5855	4
5547	34
1891	19
2201	9182
2239	346
3790	348
3874	7290
3989	9189
4168	11790
4891	9193
467	2
5856	4
25	8
5709	40
468	2
5857	4
1615	12
2503	9146
469	2
5858	4
3194	23
26	8
470	2
5859	4
1314	44
2159	373
2740	25
3400	376
3679	9197
4999	167
471	2
5860	4
27	8
2038	55
472	2
1463	32
5861	4
1616	12
2617	115
3461	28
1892	19
473	2
2675	78
2950	80
5862	4
3012	46
28	8
474	2
2145	399
2406	84
2463	179
2537	86
3102	49
3746	405
3975	407
5160	409
5510	411
5527	15690
5548	34
5863	4
2878	61
475	2
5864	4
3195	23
3593	12210
29	8
476	2
1617	12
5865	4
5710	40
2741	25
477	2
5866	4
30	8
2259	68
3335	70
478	2
1831	9134
5032	94
5867	4
3835	125
2181	11802
3760	440
3807	195
4266	11805
5365	445
1893	19
479	2
3462	28
5868	4
1464	32
1315	44
2326	9142
31	8
1618	12
480	2
5869	4
4222	11757
5085	202
481	2
5870	4
3196	23
1407	97
3697	99
5549	34
32	8
482	2
5871	4
2742	25
483	2
2039	55
3417	135
4832	9707
5872	4
3013	46
3899	476
4146	12306
4785	13349
4874	46153
5118	484
1619	12
484	2
3103	49
5873	4
33	8
1894	19
485	2
5711	40
5874	4
3463	28
486	2
1579	218
5467	220
5875	4
34	8
1465	32
2879	61
487	2
5876	4
3197	23
3594	64
1620	12
2676	78
2951	80
488	2
5877	4
35	8
489	2
1316	44
2407	84
2491	516
2538	86
2743	25
4061	520
4679	9282
4722	9228
4759	525
4820	11820
5351	529
5438	9236
5550	34
5878	4
490	2
5879	4
1895	19
36	8
2260	68
3336	70
2113	152
491	2
5880	4
1621	12
492	2
2618	115
3464	28
5881	4
2218	245
2594	247
37	8
493	2
3014	46
5882	4
3198	23
1466	32
5712	40
494	2
1832	9134
3104	49
5033	94
5883	4
2040	55
38	8
495	2
5884	4
2744	25
1622	12
2365	11767
2504	9146
2660	571
3912	9166
4525	12686
4702	11770
4957	9452
5130	579
496	2
5885	4
1896	19
5551	34
39	8
497	2
5886	4
498	2
5887	4
1317	44
1408	97
3698	99
5000	167
3465	28
2880	61
40	8
499	2
5888	4
1623	12
3836	125
4979	9170
5141	270
5491	272
3199	23
3595	9125
500	2
5889	4
501	7226
1467	32
5890	4
41	8
2327	11748
2745	25
502	2
5891	4
1897	19
2677	78
2952	80
5713	40
3015	46
503	2
5892	4
1624	12
42	8
2261	68
3337	70
504	2
2408	84
2464	9149
2539	86
3105	49
3950	632
4033	22854
4535	29037
4776	638
5552	34
5893	4
505	2
3466	28
5894	4
43	8
3200	23
506	2
2041	55
3418	135
5895	4
507	2
1625	12
5896	4
44	8
1318	44
2746	25
508	2
1898	19
5897	4
1468	32
2386	302
3662	304
3933	306
4857	28189
509	2
5898	4
45	8
510	2
1833	9134
5034	94
5899	4
3808	195
1626	12
511	2
2881	61
5900	4
2619	115
3467	28
5553	34
5714	40
46	8
512	2
3201	23
3596	9677
5901	4
3016	46
513	2
5902	4
4223	11757
5086	202
47	8
1899	19
514	2
2747	25
3106	49
3774	11780
4114	9250
4122	699
4258	12066
4638	703
4812	13366
4908	13683
4970	708
5313	710
5393	12683
5903	4
1627	12
515	2
5904	4
1409	97
3699	99
1469	32
48	8
516	2
2262	68
3338	70
5905	4
2114	152
517	2
5906	4
1319	44
2678	78
2953	80
2042	55
4833	9707
518	2
3468	28
5907	4
49	8
3202	23
1628	12
519	2
2409	84
2540	86
5554	34
5908	4
1900	19
2202	9182
2240	9184
3791	9186
3875	350
3990	9189
4169	354
4892	9193
520	2
5909	4
50	8
2748	25
5715	40
3837	125
521	2
5910	4
522	2
1580	218
5468	220
5911	4
51	8
1629	12
3017	46
1470	32
523	2
2505	9146
5912	4
2882	61
2328	7256
524	2
3107	49
5913	4
3203	23
3597	9125
52	8
3469	28
525	2
5914	4
1901	19
526	7226
1834	9134
5035	94
5915	4
1630	12
1320	44
2160	373
2194	12082
2749	25
3401	376
