id	type	origin	dest	dtime	vot
47	121	9001	9010	0	7.102588302186582
1639	121	9009	9017	0	17.188262610046902
3461	121	9013	9012	0	13.863960917201881
5194	121	9017	9019	1	29.050232809356316
125	121	9001	9017	2	15.542017395407095
134	121	9001	9018	2	32.684844637302845
765	121	9006	9017	2	3.675143592721838
2824	121	9011	9012	2	0.08281391968132887
3300	121	9012	9020	2	17.70914064321919
3989	121	9015	9010	2	15.59887184786339
4496	121	9016	9009	2	32.870574781078616
5261	121	9017	9022	2	23.928021509433236
5938	121	9020	9017	2	2.5600294001657042
7065	121	9024	9010	2	15.351981532937833
1910	121	9010	9009	3	5.610456164718697
3909	121	9014	9024	3	13.227317403039791
4162	121	9015	9018	3	57.25264973319213
6190	121	9021	9020	3	11.574393702126516
3922	121	9015	9002	4	9.922057126677867
4649	121	9016	9014	4	59.14953399845149
5925	111	9020	9016	4	18.040865093270643
312	121	9004	9001	5	7.266693767137608
1857	111	9010	9005	5	21.250570957473418
2044	121	9010	9011	5	10.457505595503193
3622	121	9013	9024	5	5.180525382992837
6491	121	9022	9015	5	38.67645804178166
1478	121	9009	9010	6	14.364227778273133
3938	121	9015	9006	6	9.242749929755163
4336	121	9015	9024	6	13.287245596666153
5322	121	9017	9024	6	5.8873412244935155
7051	121	9024	9008	6	0.08512130730582536
2903	121	9011	9015	7	6.801873791502674
6902	121	9023	9015	7	21.806331537671166
4269	121	9015	9022	8	0.3552249077639498
6969	121	9023	9019	8	4.665405837331187
1546	121	9009	9011	9	55.205478099018755
2668	121	9011	9007	9	5.003967051251778
3313	121	9012	9022	9	19.690324554127937
4826	121	9016	9021	9	3.5611914214128286
5070	121	9017	9014	9	15.210406385383235
5592	121	9019	9017	9	24.042532004272587
1801	121	9010	9005	10	19.872039426576464
6668	121	9022	9021	10	20.42287867196361
897	121	9007	9011	11	7.759271398664446
4725	121	9016	9018	11	21.240502224449525
5336	111	9017	9024	11	38.95205047129173
5388	121	9018	9012	11	21.918327192514077
5943	121	9020	9017	11	0.053918394028114054
353	121	9004	9009	12	26.616315131309527
1367	111	9008	9022	12	10.20828679262295
2047	121	9010	9011	12	23.0697017628415
2074	121	9010	9011	12	28.388130172253934
4660	121	9016	9015	12	18.002791442579024
5122	121	9017	9016	12	6.418747137506585
930	121	9007	9016	13	37.135084444947104
