id	type	origin	dest	dtime	vot
6	111	1	5	0	14.540141575230582
27	111	1	5	16	1.2284632953315824
7	111	1	5	73	27.62922183802941
16	111	1	5	84	25.711532854043863
36	111	1	5	146	43.3097430932532
40	111	1	5	152	36.10430413603879
1	111	1	5	160	17.050873036960876
29	111	1	5	172	16.872122001534056
22	111	1	5	181	25.328416365405964
8	111	1	5	186	11.783967948994675
5	111	1	5	196	32.94024940127484
23	111	1	5	220	11.189966485973866
14	111	1	5	228	20.525798454662496
3	111	1	5	309	9.469431915183009
30	111	1	5	325	42.8248954920562
32	111	1	5	351	4.395580119883733
26	111	1	5	373	3.4853561560607953
9	111	1	5	377	3.412492709201221
33	111	1	5	400	6.404727790398734
31	111	1	5	415	38.783567870643836
13	111	1	5	432	32.262071131583895
35	111	1	5	435	4.86977531663428
18	111	1	5	445	6.2900798019262645
20	111	1	5	503	7.662563558026827
4	111	1	5	556	21.688581692563883
17	111	1	5	570	7.262034096291404
25	111	1	5	573	6.106539882185638
24	111	1	5	579	2.8581669786001545
41	111	1	5	633	5.105285658360791
21	111	1	5	663	47.46973605907038
39	111	1	5	677	10.625568258749478
11	111	1	5	694	103.5808076902391
10	111	1	5	712	10.681607066719884
15	111	1	5	716	12.907133232649832
37	111	1	5	723	22.056836343615835
19	111	1	5	743	21.711330534191376
42	111	1	5	744	10.042515940054143
34	111	1	5	745	92.49037465789749
28	111	1	5	769	0.9670576118997007
43	111	1	5	791	74.15739225472137
12	111	1	5	792	31.79838574192041
38	111	1	5	816	0.4461974879553524
2	111	1	5	835	15.918114280496873
66	111	1	5	940	1.2662659196401433
79	111	1	5	946	2.2840504094401757
74	111	1	5	963	39.719088514893244
71	111	1	5	965	27.423293278666243
52	111	1	5	975	19.86634370923209
64	111	1	5	986	17.238459722835575
76	111	1	5	999	37.451626182166926
56	111	1	5	1006	10.770568617250916
81	111	1	5	1009	55.43716169946655
47	111	1	5	1046	14.949879776530203
45	111	1	5	1055	21.227423192063398
86	111	1	5	1090	26.109062355683182
65	111	1	5	1104	6.801038811178646
68	111	1	5	1109	39.09961009129801
85	111	1	5	1128	11.94568548917926
75	111	1	5	1133	10.969296962915013
61	111	1	5	1157	3.8281272381620166
67	111	1	5	1166	25.97052242911718
55	111	1	5	1185	3.059816942267581
77	111	1	5	1186	81.44058901263712
73	111	1	5	1207	15.164606012857519
60	111	1	5	1281	11.72319936075224
82	111	1	5	1284	25.295142041009374
80	111	1	5	1430	12.081455875871892
69	111	1	5	1455	55.39480500396854
44	111	1	5	1473	17.808487137220684
51	111	1	5	1490	18.689913971125225
72	111	1	5	1564	14.345480382909077
59	111	1	5	1604	12.011301000400929
78	111	1	5	1604	11.896595462305257
48	111	1	5	1647	5.709703353014268
57	111	1	5	1656	4.609119490247315
54	111	1	5	1662	25.799210317579156
58	111	1	5	1670	0.6272821505754275
63	111	1	5	1688	18.062810133568405
84	111	1	5	1706	10.01189849015779
49	111	1	5	1710	1.5102909862417286
62	111	1	5	1711	22.0215541000611
53	111	1	5	1738	7.497865630167448
46	111	1	5	1753	32.61902688398486
70	111	1	5	1764	18.324902315793558
83	111	1	5	1772	2.588330431406199
50	111	1	5	1775	46.07928976387213
87	111	1	5	1786	7.01570695416668
128	111	1	5	1805	2.2433096577867953
118	111	1	5	1820	41.35859659654389
111	111	1	5	1856	30.596979622592546
105	111	1	5	1860	2.3285200516923665
112	111	1	5	1882	79.45349355498372
100	111	1	5	1887	111.83732172212652
126	111	1	5	1887	4.21480640560058
117	111	1	5	1894	17.583629213868615
113	111	1	5	1930	10.466295071715702
99	111	1	5	1950	5.865744280093245
89	111	1	5	1957	4.42006034885807
95	111	1	5	1965	4.271400576019094
102	111	1	5	1976	66.2451619528915
127	111	1	5	2001	81.22679419833352
104	111	1	5	2018	3.033902150688857
129	111	1	5	2054	17.62921551512039
119	111	1	5	2073	1.4791883747957786
114	111	1	5	2077	26.87068659259633
101	111	1	5	2186	37.9191702343742
96	111	1	5	2195	4.46734620575321
115	111	1	5	2195	20.195461375423786
94	111	1	5	2230	34.34402994766104
97	111	1	5	2268	7.968486126263306
93	111	1	5	2271	20.82653338277584
91	111	1	5	2285	21.421111518407468
88	111	1	5	2324	28.02071954329948
121	111	1	5	2345	29.51260135540194
98	111	1	5	2366	26.41185280743534
116	111	1	5	2401	7.284866570689252
103	111	1	5	2423	26.656738820731153
107	111	1	5	2443	16.183371168347048
90	111	1	5	2474	23.129098652693596
106	111	1	5	2479	105.26839292196834
108	111	1	5	2488	0.8633805050004093
109	111	1	5	2519	8.774930443414313
122	111	1	5	2541	12.98901255535084
110	111	1	5	2590	1.5531037075388425
120	111	1	5	2642	3.523237546433204
130	111	1	5	2650	12.318039720912122
92	111	1	5	2664	23.646441884924137
124	111	1	5	2665	77.31005397051686
123	111	1	5	2666	60.95157219370805
125	111	1	5	2689	123.06947101228864
166	111	1	5	2724	13.145523663099869
154	111	1	5	2749	23.34524373255927
156	111	1	5	2766	15.313372204014055
169	111	1	5	2775	32.70413252861387
143	111	1	5	2777	10.46573298488739
133	111	1	5	2849	25.511307270927233
147	111	1	5	2896	60.1631637624047
140	111	1	5	2909	21.486031474127373
159	111	1	5	2955	12.393400266478235
151	111	1	5	2988	12.186097151282627
145	111	1	5	2998	16.12831769062824
139	111	1	5	3010	0.22309737253817066
170	111	1	5	3041	1.898830027252081
160	111	1	5	3053	2.8161864180154956
136	111	1	5	3089	2.0669028548343538
132	111	1	5	3190	2.827549079206819
150	111	1	5	3191	43.183210978427994
167	111	1	5	3198	0.0018944276545558346
173	111	1	5	3224	17.74278174816743
161	111	1	5	3233	35.90268800202616
165	111	1	5	3237	27.485537154455848
135	111	1	5	3260	64.03557871705233
158	111	1	5	3260	23.035562487177252
155	111	1	5	3297	80.95578959766425
146	111	1	5	3321	41.23618363547058
168	111	1	5	3338	13.32915546326261
174	111	1	5	3353	14.477578234369053
142	111	1	5	3354	4.002965710156945
163	111	1	5	3369	32.15748757727253
138	111	1	5	3386	61.66848652967317
148	111	1	5	3409	2.0725960108722554
141	111	1	5	3427	34.272867032451266
164	111	1	5	3447	17.153370532523887
152	111	1	5	3451	17.68069149096398
172	111	1	5	3451	9.914333397410143
137	111	1	5	3460	26.10291857383871
131	111	1	5	3461	6.5271901939484644
149	111	1	5	3472	15.068004264783182
162	111	1	5	3472	0.7246469615673738
171	111	1	5	3503	9.124242377502707
153	111	1	5	3513	29.97703993513953
157	111	1	5	3521	94.21623161428549
144	111	1	5	3557	6.14302915008621
134	111	1	5	3591	18.349084853262823
