2314	0	305.2173913043478	900	298.125	1800	299.27272727272725	2700	298.8421052631579	3600	304.2352941176471	4500	326.16494845360825	5400	319.5	6300	326.4	7200	310.4307692307692	8100	300.46153846153845	9000	299.5	9900	300.3529411764706	10800	299.3333333333333	11700	0.0	12600	0.0	13500	0.0	14400	0.0	15300	0.0	16200	0.0	17100	0.0	18000	0.0	18900	0.0	19800	0.0	20700	0.0	21600	0.0	22500	0.0	23400	0.0	24300	0.0	25200	0.0	26100	0.0	27000	0.0	27900	0.0	28800	0.0	29700	0.0	30600	0.0	31500	0.0	32400	0.0	33300	0.0	34200	0.0	35100	0.0	36000	0.0
12	0	366.375	900	367.2857142857143	1800	366.85714285714283	2700	367.3333333333333	3600	367.1111111111111	4500	370.9230769230769	5400	368.7142857142857	6300	367.92857142857144	7200	367.44827586206895	8100	366.9230769230769	9000	366.9230769230769	9900	366.0	10800	366.0	11700	0.0	12600	0.0	13500	0.0	14400	0.0	15300	0.0	16200	0.0	17100	0.0	18000	0.0	18900	0.0	19800	0.0	20700	0.0	21600	0.0	22500	0.0	23400	0.0	24300	0.0	25200	0.0	26100	0.0	27000	0.0	27900	0.0	28800	0.0	29700	0.0	30600	0.0	31500	0.0	32400	0.0	33300	0.0	34200	0.0	35100	0.0	36000	0.0
13	0	246.0	900	246.0	1800	246.0	2700	246.12244897959184	3600	246.0	4500	246.0	5400	246.08955223880596	6300	246.125	7200	246.12244897959184	8100	246.0	9000	246.0	9900	246.0	10800	246.0	11700	0.0	12600	0.0	13500	0.0	14400	0.0	15300	0.0	16200	0.0	17100	0.0	18000	0.0	18900	0.0	19800	0.0	20700	0.0	21600	0.0	22500	0.0	23400	0.0	24300	0.0	25200	0.0	26100	0.0	27000	0.0	27900	0.0	28800	0.0	29700	0.0	30600	0.0	31500	0.0	32400	0.0	33300	0.0	34200	0.0	35100	0.0	36000	0.0
2322	0	292.0	900	292.2	1800	292.5882352941176	2700	295.258064516129	3600	292.64516129032256	4500	294.8478260869565	5400	298.0	6300	293.9016393442623	7200	294.3	8100	292.6875	9000	293.1666666666667	9900	292.42105263157896	10800	293.14285714285717	11700	294.0	12600	0.0	13500	0.0	14400	0.0	15300	0.0	16200	0.0	17100	0.0	18000	0.0	18900	0.0	19800	0.0	20700	0.0	21600	0.0	22500	0.0	23400	0.0	24300	0.0	25200	0.0	26100	0.0	27000	0.0	27900	0.0	28800	0.0	29700	0.0	30600	0.0	31500	0.0	32400	0.0	33300	0.0	34200	0.0	35100	0.0	36000	0.0
901919	0	6.115384615384615	900	6.0	1800	6.115384615384615	2700	6.36	3600	7.9411764705882355	4500	9.85430463576159	5400	8.392156862745098	6300	7.705882352941177	7200	8.737864077669903	8100	18.22222222222222	9000	7.25	9900	7.846153846153846	10800	0.0	11700	0.0	12600	0.0	13500	0.0	14400	0.0	15300	0.0	16200	0.0	17100	0.0	18000	0.0	18900	0.0	19800	0.0	20700	0.0	21600	0.0	22500	0.0	23400	0.0	24300	0.0	25200	0.0	26100	0.0	27000	0.0	27900	0.0	28800	0.0	29700	0.0	30600	0.0	31500	0.0	32400	0.0	33300	0.0	34200	0.0	35100	0.0	36000	0.0
1419014	0	6.0	900	6.0	1800	6.0	2700	6.0	3600	6.0	4500	6.0	5400	6.0	6300	6.0	7200	6.0	8100	6.0	9000	6.0	9900	6.0	10800	6.0	11700	6.0	12600	6.0	13500	6.0	14400	0.0	15300	0.0	16200	0.0	17100	0.0	18000	0.0	18900	0.0	19800	0.0	20700	0.0	21600	0.0	22500	0.0	23400	0.0	24300	0.0	25200	0.0	26100	0.0	27000	0.0	27900	0.0	28800	0.0	29700	0.0	30600	0.0	31500	0.0	32400	0.0	33300	0.0	34200	0.0	35100	0.0	36000	0.0
2324	0	149.25	900	148.28571428571428	1800	149.1	2700	147.6	3600	147.71428571428572	4500	147.57692307692307	5400	147.44444444444446	6300	148.17391304347825	7200	147.75	8100	147.0	9000	149.1	9900	145.76470588235293	10800	146.25	11700	0.0	12600	0.0	13500	0.0	14400	0.0	15300	0.0	16200	0.0	17100	0.0	18000	0.0	18900	0.0	19800	0.0	20700	0.0	21600	0.0	22500	0.0	23400	0.0	24300	0.0	25200	0.0	26100	0.0	27000	0.0	27900	0.0	28800	0.0	29700	0.0	30600	0.0	31500	0.0	32400	0.0	33300	0.0	34200	0.0	35100	0.0	36000	0.0
902424	0	6.4	900	7.0344827586206895	1800	6.75	2700	7.2	3600	9.096774193548388	4500	9.0	5400	7.666666666666667	6300	7.278688524590164	7200	8.163934426229508	8100	6.9375	9000	6.75	9900	7.2	10800	0.0	11700	0.0	12600	0.0	13500	0.0	14400	0.0	15300	0.0	16200	0.0	17100	0.0	18000	0.0	18900	0.0	19800	0.0	20700	0.0	21600	0.0	22500	0.0	23400	0.0	24300	0.0	25200	0.0	26100	0.0	27000	0.0	27900	0.0	28800	0.0	29700	0.0	30600	0.0	31500	0.0	32400	0.0	33300	0.0	34200	0.0	35100	0.0	36000	0.0
21	0	366.0	900	366.0	1800	366.0	2700	366.0	3600	366.0	4500	366.0	5400	366.0	6300	366.0	7200	366.0	8100	366.0	9000	366.0	9900	366.0	10800	366.0	11700	366.0	12600	366.0	13500	0.0	14400	0.0	15300	0.0	16200	0.0	17100	0.0	18000	0.0	18900	0.0	19800	0.0	20700	0.0	21600	0.0	22500	0.0	23400	0.0	24300	0.0	25200	0.0	26100	0.0	27000	0.0	27900	0.0	28800	0.0	29700	0.0	30600	0.0	31500	0.0	32400	0.0	33300	0.0	34200	0.0	35100	0.0	36000	0.0
1816	0	187.8	900	188.61818181818182	1800	189.96923076923076	2700	305.44444444444446	3600	788.2777777777778	4500	2719.309090909091	5400	4396.826815642458	6300	4923.0	7200	4757.2972972972975	8100	4318.925373134329	9000	3673.0	9900	3036.3050847457625	10800	2705.0	11700	0.0	12600	0.0	13500	0.0	14400	0.0	15300	0.0	16200	0.0	17100	0.0	18000	0.0	18900	0.0	19800	0.0	20700	0.0	21600	0.0	22500	0.0	23400	0.0	24300	0.0	25200	0.0	26100	0.0	27000	0.0	27900	0.0	28800	0.0	29700	0.0	30600	0.0	31500	0.0	32400	0.0	33300	0.0	34200	0.0	35100	0.0	36000	0.0
