id	type	origin	dest	dtime	vot
4399	121	30	33	0	0.3114701839106753
11496	121	73	44	0	10.57323035771687
25607	121	155	153	0	49.25930712257486
38161	121	219	471	0	142.34476928690898
49423	121	295	316	0	24.230869737609382
60369	121	365	908	0	39.489122900434175
1852	111	15	13	1	46.78960032349915
30450	121	182	285	1	28.230039207737235
34789	121	208	210	1	22.88092115986475
35159	121	209	1219	1	22.81883112726614
38413	121	220	247	1	96.46858501808427
50461	121	302	264	1	0.9342807959650931
50688	121	306	408	1	30.725343765470388
58893	121	353	360	1	28.67487442882381
61712	121	374	328	1	23.441078199790763
16078	121	94	72	2	8.289915802534479
20824	121	127	1031	2	2.691524643701798
33921	121	201	209	2	30.768756398418024
36360	121	212	178	2	26.87790943913625
42685	121	240	472	2	9.984000298814
49536	121	295	839	2	16.762538722667507
51528	121	314	307	2	17.388941370915653
105	111	1	53	3	28.143111421416002
12700	121	77	90	3	4.723341116530662
21262	121	128	631	3	13.327685409633146
28884	121	174	474	3	16.621921869589176
30177	121	181	184	3	6.922285915852303
32903	121	196	205	3	16.927596258887426
39233	121	222	473	3	30.255542101246746
40488	121	230	1080	3	4.310835897466626
41046	121	233	230	3	20.87149590838366
47727	121	283	876	3	1.7191271734708622
54672	121	330	460	3	34.17635603587652
59282	121	354	1035	3	6.991661295376552
615	111	5	802	4	28.994596415694797
2238	111	17	1002	4	13.580435080144872
8078	121	50	60	4	15.158390717739321
8176	121	50	767	4	16.036296129778098
10730	121	67	64	4	18.171578842828744
11607	121	73	67	4	6.067845599278564
15471	121	90	78	4	1.4396076333360655
32395	121	191	519	4	30.996917063279454
32462	121	192	196	4	18.03869363343988
51188	121	309	280	4	29.823442313513745
61235	121	371	444	4	7.051308096445889
61266	121	371	653	4	30.467596090062056
382	111	3	1	5	6.393608811944782
3310	121	26	33	5	12.891625287046509
25561	121	155	148	5	4.926386686718388
26332	121	160	1215	5	0.03241562543748972
26837	121	167	882	5	2.517038581911008
28691	121	174	180	5	34.92054845062221
43257	121	243	193	5	11.809891404552763
52599	121	318	321	5	29.61163200726938
56138	121	337	371	5	15.251389014126659
58299	121	350	420	5	2.2625866213567103
2781	121	22	814	6	26.259069959457204
4707	121	30	1024	6	0.8392969904708947
7350	121	45	46	6	7.6418767914423045
8087	121	50	72	6	19.006074472050557
26692	121	165	230	6	5.213521337821039
28541	121	173	533	6	27.383446274784234
28845	121	174	326	6	9.94426905678508
30383	121	182	185	6	24.476022329454246
48327	121	288	414	6	26.202788627497277
53035	121	320	921	6	15.749144126478441
2075	111	15	1200	7	0.07157481485030934
4910	121	31	369	7	8.774342578291558
8574	121	55	58	7	85.60766430267637
31643	121	188	192	7	17.770230101224023
32543	121	193	198	7	0.19867004010222297
48065	121	287	293	7	2.6031251636993695
48803	121	291	879	7	14.396953002633792
52549	121	317	940	7	31.461396935438284
7698	121	47	106	8	11.56263628259856
8334	121	52	752	8	37.60076869742179
21709	121	130	128	8	21.87876170829923
27806	121	172	179	8	35.258169140634266
31334	121	186	362	8	33.836474660640505
52392	121	317	409	8	44.85823204785528
54666	121	330	414	8	22.871982655844338
59001	121	353	473	8	61.9783955546356
1653	111	13	736	9	37.594030818491134
2776	121	22	441	9	107.84816575719724
7077	121	43	777	9	14.703052749742263
13205	121	79	49	9	14.884128322169211
13909	121	80	1033	9	42.65915168045519
21032	121	128	149	9	13.27532260568956
21744	121	130	128	9	2.0991023309481753
22679	121	137	138	9	18.488399021009347
28428	121	173	302	9	49.520283241928304
29635	121	177	504	9	9.493271783476652
34938	121	209	208	9	6.029012938482777
46439	121	271	863	9	81.91377429157525
48633	121	290	824	9	20.856099644026724
54153	121	326	518	9	1.4952094110134773
55650	121	335	424	9	4.946717900480312
62338	121	376	582	9	14.57118862967196
3040	121	24	420	10	13.7061401112345
4686	121	30	969	10	33.43371186264475
12882	121	78	76	10	38.38082952797232
16386	121	95	944	10	1.731153528048399
38707	121	221	222	10	7.32232349866959
40251	121	230	231	10	1.6802380703277997
53469	121	323	533	10	14.82306692665449
57828	121	347	311	10	27.35929359274173
1598	111	13	14	11	26.915177058772453
7705	121	47	658	11	47.84194929072411
13891	121	80	1002	11	67.64692768615745
22524	121	136	142	11	79.47593491023565
23635	121	141	716	11	1.1815227996648685
36860	121	213	259	11	16.686299410758274
42756	121	241	211	11	17.137800287995486
50652	121	306	294	11	33.56070857827053
51478	121	313	473	11	15.300521324861636
54334	121	327	711	11	13.610131919465003
64926	121	408	1234	11	3.8748360391310803
22232	121	135	148	12	3.9460864102721227
22467	121	135	1076	12	7.936301781387943
26527	121	163	231	12	22.198837935044935
31741	121	188	373	12	14.683806335592465
32580	121	193	251	12	8.890747139058679
40468	121	230	894	12	2.9477817714820636
42607	121	239	1118	12	16.292704897882476
49343	121	295	267	12	18.01995497848038
52744	121	318	536	12	5.242693315251888
56350	121	338	367	12	58.59407010433796
6745	121	42	100	13	0.4382253385461084
7606	121	46	750	13	44.21882864371244
13709	121	80	79	13	4.021296988442651
16557	121	96	578	13	46.56678414000624
28055	121	173	159	13	27.95540940488861
32094	121	190	472	13	35.94845160601804
38374	121	220	226	13	73.81445660581261
39491	121	223	222	13	5.450325111422399
48865	121	292	293	13	4.090379388209527
54571	121	329	520	13	8.212106893728706
55241	121	333	390	13	24.066141328038942
63638	121	386	764	13	40.937384412307246
15752	121	91	969	14	37.33127233575766
17301	121	102	100	14	4.437965593033155
20967	121	128	142	14	4.467061344338146
21740	121	130	128	14	42.11433974046318
27591	121	171	212	14	0.12230871015010515
31072	121	185	415	14	0.2797526996378497
41020	121	233	173	14	15.31049252122659
42970	121	241	1110	14	2.0920750761818883
43072	121	242	248	14	20.934970584283583
49978	121	297	408	14	2.9349753653193855
50345	121	301	420	14	20.243906428815453
60874	121	369	344	14	18.289254611962626
61753	121	374	373	14	5.28174107063332
64784	121	407	382	14	22.614294460304322
13310	121	79	81	15	31.334946072151013
15403	121	89	84	15	1.0814767023832785
16213	121	94	906	15	14.631269253037448
20969	121	128	142	15	7.412099455553183
25231	121	151	1222	15	65.48055687247357
25566	121	155	148	15	19.604016653196254
38706	121	221	222	15	55.86404613467187
9829	121	64	9	16	1.4046102269193221
22685	121	137	139	16	10.074491200457482
26369	121	161	168	16	8.204449142173084
33727	121	200	496	16	41.606513372941826
35992	121	211	179	16	31.50321304668141
37924	121	217	891	16	17.20434042306344
41863	121	237	253	16	3.745245473248196
57335	121	343	909	16	42.628267875138064
14413	121	82	360	17	19.745847739473877
19184	121	119	1016	17	14.297839570290774
19843	121	124	118	17	16.86489782003335
29548	121	177	205	17	25.61779975525825
54776	121	331	328	17	26.720231298775673
1973	111	15	963	18	35.5160542141764
3314	121	26	34	18	3.2261743483337133
6222	121	40	34	18	38.7436905844966
12327	121	75	451	18	41.83624027014395
21969	121	132	131	18	6.474597888757568
23160	121	139	550	18	13.467222837786965
50811	121	308	68	18	24.78473354479304
51731	121	314	534	18	46.36186784724625
57625	121	345	436	18	17.988819960844893
2182	111	17	97	19	12.439653178002523
3348	121	26	55	19	32.34925332850429
18589	121	116	115	19	29.997476030096376
28116	121	173	176	19	0.8845862756543313
34063	121	201	492	19	40.259857403136465
