id	type	origin	dest	dtime	vot
32	111	1	5	18	4.395580119883733
25	111	1	5	37	6.106539882185638
33	111	1	5	89	6.404727790398734
16	111	1	5	100	25.711532854043863
11	111	1	5	105	103.5808076902391
145	121	1	5	106	41.23618363547058
141	121	1	5	107	4.002965710156945
18	111	1	5	119	6.2900798019262645
14	111	1	5	163	20.525798454662496
8	111	1	5	172	11.783967948994675
28	111	1	5	197	0.9670576118997007
10	111	1	5	202	10.681607066719884
29	111	1	5	242	16.872122001534056
30	111	1	5	273	42.8248954920562
17	111	1	5	300	7.262034096291404
22	111	1	5	316	25.328416365405964
20	111	1	5	354	7.662563558026827
147	121	1	5	363	2.0725960108722554
34	111	1	5	380	92.49037465789749
144	121	1	5	409	16.12831769062824
31	111	1	5	420	38.783567870643836
146	121	1	5	477	60.1631637624047
23	111	1	5	487	11.189966485973866
148	121	1	5	515	15.068004264783182
4	111	1	5	568	21.688581692563883
12	111	1	5	571	31.79838574192041
24	111	1	5	576	2.8581669786001545
2	111	1	5	593	15.918114280496873
5	111	1	5	605	32.94024940127484
21	111	1	5	605	47.46973605907038
3	111	1	5	649	9.469431915183009
143	121	1	5	657	6.14302915008621
6	111	1	5	709	14.540141575230582
27	111	1	5	710	1.2284632953315824
1	111	1	5	712	17.050873036960876
149	121	1	5	730	43.183210978427994
13	111	1	5	777	32.262071131583895
9	111	1	5	788	3.412492709201221
7	111	1	5	794	27.62922183802941
19	111	1	5	804	21.711330534191376
142	121	1	5	836	10.46573298488739
15	111	1	5	870	12.907133232649832
35	111	1	5	880	4.86977531663428
26	111	1	5	900	3.4853561560607953
46	111	1	5	923	32.61902688398486
42	111	1	5	932	74.15739225472137
152	121	1	5	964	23.34524373255927
56	111	1	5	981	10.770568617250916
151	121	1	5	983	29.97703993513953
53	111	1	5	996	7.497865630167448
66	111	1	5	1029	1.2662659196401433
50	111	1	5	1045	46.07928976387213
60	111	1	5	1052	11.72319936075224
39	111	1	5	1067	36.10430413603879
58	111	1	5	1067	0.6272821505754275
38	111	1	5	1071	10.625568258749478
45	111	1	5	1084	21.227423192063398
62	111	1	5	1086	22.0215541000611
61	111	1	5	1108	3.8281272381620166
154	121	1	5	1143	15.313372204014055
157	121	1	5	1175	12.393400266478235
52	111	1	5	1232	19.86634370923209
47	111	1	5	1261	14.949879776530203
36	111	1	5	1278	22.056836343615835
69	111	1	5	1313	55.39480500396854
57	111	1	5	1419	4.609119490247315
63	111	1	5	1420	18.062810133568405
55	111	1	5	1430	3.059816942267581
153	121	1	5	1451	80.95578959766425
68	111	1	5	1475	39.09961009129801
65	111	1	5	1477	6.801038811178646
64	111	1	5	1523	17.238459722835575
150	121	1	5	1536	17.68069149096398
40	111	1	5	1554	5.105285658360791
44	111	1	5	1592	17.808487137220684
54	111	1	5	1610	25.799210317579156
70	111	1	5	1623	18.324902315793558
43	111	1	5	1644	8.108125378782525
158	121	1	5	1654	2.8161864180154956
49	111	1	5	1660	1.5102909862417286
59	111	1	5	1684	12.011301000400929
155	121	1	5	1691	94.21623161428549
37	111	1	5	1717	0.4461974879553524
41	111	1	5	1739	10.042515940054143
156	121	1	5	1772	23.035562487177252
67	111	1	5	1777	25.97052242911718
51	111	1	5	1783	18.689913971125225
48	111	1	5	1796	5.709703353014268
91	111	1	5	1803	21.421111518407468
83	111	1	5	1804	10.01189849015779
87	111	1	5	1804	36.781262857278975
78	111	1	5	1819	2.2840504094401757
72	111	1	5	1843	15.164606012857519
160	121	1	5	1846	32.15748757727253
85	111	1	5	1863	26.109062355683182
161	121	1	5	1954	17.153370532523887
105	111	1	5	1966	2.3285200516923665
162	121	1	5	1967	27.485537154455848
74	111	1	5	1968	10.969296962915013
165	121	1	5	1973	13.32915546326261
159	121	1	5	1986	0.7246469615673738
88	111	1	5	1991	28.02071954329948
167	121	1	5	1998	1.898830027252081
166	121	1	5	2000	32.70413252861387
100	111	1	5	2064	111.83732172212652
99	111	1	5	2095	5.865744280093245
76	111	1	5	2116	81.44058901263712
163	121	1	5	2124	13.145523663099869
97	111	1	5	2164	7.968486126263306
92	111	1	5	2200	23.646441884924137
104	111	1	5	2205	3.033902150688857
75	111	1	5	2209	37.451626182166926
96	111	1	5	2214	4.46734620575321
73	111	1	5	2227	39.719088514893244
84	111	1	5	2227	11.94568548917926
90	111	1	5	2231	23.129098652693596
86	111	1	5	2232	7.01570695416668
93	111	1	5	2372	20.82653338277584
71	111	1	5	2393	14.345480382909077
81	111	1	5	2424	25.295142041009374
94	111	1	5	2432	34.34402994766104
80	111	1	5	2464	55.43716169946655
98	111	1	5	2497	26.41185280743534
101	111	1	5	2522	37.9191702343742
95	111	1	5	2563	4.271400576019094
102	111	1	5	2568	66.2451619528915
82	111	1	5	2585	2.588330431406199
79	111	1	5	2656	12.081455875871892
164	121	1	5	2660	0.0018944276545558346
103	111	1	5	2662	26.656738820731153
77	111	1	5	2665	11.896595462305257
89	111	1	5	2682	4.42006034885807
140	111	1	5	2709	21.486031474127373
172	121	1	5	2712	0.06341011876453738
171	121	1	5	2751	52.298168103170795
127	111	1	5	2794	2.2433096577867953
136	111	1	5	2796	2.0669028548343538
126	111	1	5	2836	81.22679419833352
170	121	1	5	2882	14.477578234369053
113	111	1	5	2884	26.87068659259633
112	111	1	5	2890	10.466295071715702
139	111	1	5	2899	0.22309737253817066
118	111	1	5	2921	1.4791883747957786
130	111	1	5	2971	6.647722424757379
110	111	1	5	2997	30.596979622592546
109	111	1	5	3010	1.5531037075388425
125	111	1	5	3025	4.21480640560058
174	121	1	5	3048	50.776289008657415
169	121	1	5	3061	17.74278174816743
108	111	1	5	3069	8.774930443414313
107	111	1	5	3076	0.8633805050004093
115	111	1	5	3107	7.284866570689252
131	111	1	5	3154	6.5271901939484644
119	111	1	5	3162	3.523237546433204
133	111	1	5	3163	25.511307270927233
134	111	1	5	3180	18.349084853262823
168	121	1	5	3201	9.914333397410143
137	111	1	5	3207	26.10291857383871
114	111	1	5	3212	20.195461375423786
173	121	1	5	3236	33.596356669682905
129	111	1	5	3259	12.318039720912122
124	111	1	5	3272	123.06947101228864
120	111	1	5	3326	29.51260135540194
123	111	1	5	3341	77.31005397051686
176	121	1	5	3344	83.38934230302681
138	111	1	5	3358	61.66848652967317
135	111	1	5	3363	64.03557871705233
116	111	1	5	3364	17.583629213868615
128	111	1	5	3410	17.62921551512039
121	111	1	5	3421	12.98901255535084
175	121	1	5	3476	8.855464267142949
111	111	1	5	3500	79.45349355498372
106	111	1	5	3543	16.183371168347048
132	111	1	5	3556	2.827549079206819
117	111	1	5	3588	41.35859659654389
122	111	1	5	3600	60.95157219370805
