id	type	origin	dest	dtime	vot
4081	111	9017	9015	0	7.506544057685587
23	111	9001	9007	1	4.386467704132153
1517	111	9010	9007	1	11.43384631199526
2837	111	9013	9015	1	34.674092605953696
3201	111	9015	9010	1	26.804930259239253
3488	111	9016	9001	1	21.464641207702094
4903	111	9021	9011	1	24.311856893054774
5639	111	9023	9022	1	0.8952597292475284
5677	111	9024	9010	2	9.573190267309545
17	111	9001	9006	3	47.76443020102788
514	111	9005	9014	3	4.364512209929507
3404	111	9015	9021	3	25.87712050367294
3932	111	9017	9006	3	17.100306449008396
5047	111	9022	9004	3	25.01877347893225
5676	111	9024	9010	3	14.326956962340466
2556	111	9012	9011	4	5.2110752169599515
4826	111	9020	9022	4	9.043692265107994
3323	111	9015	9017	5	16.268785874758855
3468	111	9015	9023	5	46.23937497631369
2763	111	9013	9011	6	20.03338248505773
3103	111	9014	9022	6	11.383755945151398
4004	111	9017	9010	6	39.2064924667387
4718	111	9020	9016	6	32.806488791108784
111	111	9001	9018	7	84.37590562194663
1764	111	9010	9013	7	24.134076698940937
2732	111	9013	9009	7	10.898444437389436
4724	111	9020	9016	7	5.8321904475841695
5193	111	9022	9014	7	44.32195889283192
557	111	9006	9007	8	120.01810648925553
3252	111	9015	9011	8	25.476422230841905
1925	111	9010	9017	9	4.156438678193894
2224	111	9011	9010	9	1.898741900382635
3077	111	9014	9019	9	85.06260655830324
4225	111	9017	9022	9	40.7280184274889
5498	111	9023	9012	10	20.30115958037483
1886	111	9010	9016	11	115.8411318581551
2542	111	9012	9010	11	27.297084770835244
4825	111	9020	9022	11	19.329197466061068
369	111	9004	9013	12	28.40417071031016
4326	111	9018	9012	12	3.2926789944089507
4485	111	9019	9017	12	26.89748943484375
5418	111	9022	9024	12	18.91848558353098
1210	111	9009	9010	13	17.62298014401699
1824	111	9010	9015	13	3.7034270161391314
2445	111	9011	9023	13	0.4604015809402138
4822	111	9020	9022	13	41.48483311319011
907	111	9008	9006	14	3.376974420340482
5317	111	9022	9020	14	65.59816794977448
218	111	9003	9008	16	13.314081631892213
685	111	9007	9008	16	3.491816488909943
1881	111	9010	9016	16	45.09463303627158
2540	111	9012	9010	16	37.24829724254554
3151	111	9015	9002	16	7.084240487778805
5104	111	9022	9010	16	60.465646752752825
5570	111	9023	9017	16	68.31733425059114
105	111	9001	9017	17	4.880841733316884
3364	111	9015	9019	17	2.4895310281487144
3683	111	9016	9011	17	29.197841848948308
4492	111	9019	9017	17	32.91305590771901
4531	111	9019	9021	17	3.445209813303364
4647	111	9020	9010	18	1.0569495515889253
5774	111	9024	9023	18	56.29300997422311
318	111	9004	9010	19	33.548531514613316
1967	111	9010	9019	19	0.1773723695791984
2616	111	9012	9014	19	39.9260241845859
4254	111	9017	9023	19	28.401130523887872
4289	111	9018	9001	19	34.389096398591214
5299	111	9022	9019	19	6.194990488758385
3582	111	9016	9008	20	1.3400018883528153
5510	111	9023	9013	20	22.572588026055985
3076	111	9014	9019	21	10.99520717047023
5020	111	9021	9023	21	22.73680755068011
1572	111	9010	9009	22	39.369348004242894
3269	111	9015	9013	22	37.606991287472894
1646	111	9010	9011	23	11.156470238489414
3909	111	9017	9002	23	14.21316280547357
173	111	9002	9012	24	8.081860946588867
368	111	9004	9013	24	60.928081749668046
2470	111	9012	9001	24	6.200665400408861
3790	111	9016	9018	24	0.46063965745149804
3926	111	9017	9004	24	28.07407044926443
247	111	9003	9017	25	0.5831515908048717
311	111	9004	9010	25	38.93963681320313
1561	111	9010	9009	25	60.13121400423869
3514	111	9016	9006	25	3.5453973748252547
5117	111	9022	9010	25	7.998993974342118
5559	111	9023	9016	25	33.10792037441594
