900	4176
1814	4178
2179	4180
2635	4182
2485	4184
419	4186
2068	4188
2427	4190
1019	4192
1707	4194
811	10499
3912	4198
212	4200
3488	4202
642	4204
3925	4206
3989	4208
534	4210
700	4212
1735	4214
11	4216
3850	4218
3056	4220
3926	4222
3848	4224
2522	4226
1417	10520
3302	10522
957	4232
3994	4234
919	4236
4022	4238
2747	4240
1411	10529
2780	4244
2834	10533
1892	4248
1170	4250
96	4252
2340	4254
1924	4256
3759	4258
2307	10541
3293	4262
1769	4264
1681	4266
3190	4268
250	4270
3053	10550
1109	10552
2051	4276
3139	4278
2754	4280
3694	4282
665	4284
1442	10559
3109	4288
3263	4290
3274	4292
2799	4294
214	4296
664	4284
2239	4298
3441	4300
3782	10571
2152	4304
3930	4306
2182	4308
3544	4310
1371	4312
1374	4312
2568	4314
2843	10580
1824	4318
3343	4320
340	4322
2291	4324
1984	10587
1578	4328
3189	4268
2874	4330
1032	4332
1891	4248
2130	4334
137	4336
1829	4338
2644	10598
1998	4342
88	4344
1787	4346
2715	10603
1514	4350
1014	4352
1710	10607
3226	4356
870	4358
3119	4360
579	4362
1958	4364
3411	10617
1092	4368
2202	4370
3315	4372
1294	4374
922	4376
1270	4378
1530	4380
1105	10626
2482	4184
2223	4384
550	4386
2661	4388
2944	4390
2141	4392
2911	4394
3562	4396
256	4398
4080	4400
667	4402
2127	10641
1869	4406
2125	10645
2156	4410
160	4412
7	4414
2379	4416
281	10653
673	4420
3474	4422
64	4424
1379	4312
396	4426
2258	10660
2352	4430
205	4432
538	4434
1022	4192
1116	4436
257	4438
1040	10667
2820	4442
3520	10670
2215	4446
338	4448
1046	4450
2898	10677
1078	10679
2909	4394
792	4456
3677	10682
1085	4460
2011	4462
139	4464
1696	4466
3240	10688
2589	4470
788	4472
3151	4474
2785	4476
2993	4478
3558	4480
3654	4482
3466	4484
1822	4486
2190	10701
263	4490
1922	4256
2225	10628
1211	4492
836	4494
1945	4496
2106	4498
2625	4500
4098	4502
2855	10712
2294	4506
29	4508
736	10716
3363	4512
3258	4514
784	4516
3451	4518
2320	4520
2586	10724
2330	4524
2049	4276
2108	10727
3012	4528
971	4530
1826	4532
3816	4534
3476	10734
4145	10736
1021	4192
310	4540
3005	4542
735	4544
4057	10742
3164	4548
2765	4550
843	4552
1383	10748
3657	4482
470	4556
1552	10752
3403	4560
3170	4562
267	4564
1129	4566
2267	10759
3598	4570
1571	4572
149	4574
2853	4576
4097	4578
1982	10587
1719	4580
389	10770
1006	4584
3229	4586
2817	4442
1790	4346
2036	4588
3143	4590
3279	4592
23	4216
2562	4594
3829	4596
2032	4588
3943	4598
3740	4600
850	4602
32	4604
1246	4606
956	4232
3039	10786
3182	4610
825	4612
3043	10791
2989	4616
1053	10794
2479	4184
618	4620
1212	10798
646	4624
1281	4626
3373	4628
3804	4630
3906	4632
809	10805
2471	4636
780	10808
2560	4640
1485	10812
2255	10814
3637	10816
472	4648
3180	4610
4068	10820
3849	4224
848	4602
1633	4652
1220	10823
2541	4656
2022	4658
3870	4660
176	4662
2289	4664
1372	4312
2325	4666
1290	4668
488	4670
2034	4588
2378	10651
275	10834
563	4674
189	4676
3982	4678
804	4680
916	4682
4146	4684
2087	10845
2610	4688
3107	4690
2362	4692
390	4694
2957	4696
3739	10852
2797	4700
2988	4702
3553	4704
1923	4256
1987	4342
1016	10858
4124	4708
1499	4710
976	10862
3241	10688
3255	4714
2739	4716
611	4718
2813	4720
478	4722
1743	4724
3460	4726
3878	4728
2027	4588
4016	4730
203	4732
2246	4734
465	4736
237	4738
1516	4740
3057	4742
133	4744
2626	4746
1359	4748
2437	4750
3330	4752
528	4754
3123	10889
3223	4758
9	4414
2862	10892
81	4344
835	4762
972	10895
2403	4766
2204	4768
803	4770
1265	4772
3507	10903
3581	4776
879	4778
1033	4332
1066	4780
2280	4782
1579	4328
3342	4784
1139	4786
2252	4788
760	4790
1101	4792
