id	type	origin	dest	dtime	vot
164	111	101	102	0	15.89174756188796
232	111	101	102	1	27.9938404283939
71	111	101	102	2	24.83930950779695
140	111	101	102	10	18.214732464004136
15	111	101	102	17	3.2207872733977476
60	111	101	102	21	40.82070652156425
221	111	101	102	22	11.970489595003361
123	111	101	102	26	2.44206606953741
20	111	101	102	28	0.30726834791901236
109	111	101	102	29	1.0306541382375687
243	111	101	102	31	24.595233370569225
45	111	101	102	43	4.806032516793013
3	111	101	102	45	92.96650329057145
195	111	101	102	45	11.634496652923248
144	111	101	102	46	40.79190108045808
18	111	101	102	47	41.82177685359952
169	111	101	102	47	20.331231673426142
74	111	101	102	51	13.265891370985932
227	111	101	102	51	26.173790745128358
23	111	101	102	52	8.50720117187999
201	111	101	102	52	3.5039504597632103
153	111	101	102	54	17.5124461543786
63	111	101	102	55	25.71880093609965
58	111	101	102	58	5.152961333823216
171	111	101	102	58	35.26195675785154
122	111	101	102	66	56.923640202033354
82	111	101	102	70	11.733506217981326
28	111	101	102	73	3.530704046455199
124	111	101	102	79	31.851826397345004
35	111	101	102	87	30.81025527432584
33	111	101	102	89	12.617567696305377
214	111	101	102	89	37.939780639706164
213	111	101	102	92	35.20372885126709
166	111	101	102	102	39.40992992917667
2	111	101	102	105	1.9493086108989897
198	111	101	102	107	26.087808755701257
154	111	101	102	117	112.23533179098307
172	111	101	102	119	17.153036748985752
102	111	101	102	127	6.66474715566081
176	111	101	102	136	16.09068492011226
97	111	101	102	137	0.9310756236754177
137	111	101	102	139	6.705891175450416
185	111	101	102	142	4.919843716478251
128	111	101	102	150	1.4533284703279898
30	111	101	102	152	22.909269783556443
110	111	101	102	153	10.519909227500056
120	111	101	102	155	20.561614461107247
244	111	101	102	163	13.437580939944285
19	111	101	102	170	22.635021875253127
234	111	101	102	173	4.113370223153033
149	111	101	102	177	12.340023503195802
126	111	101	102	180	0.07416877314712302
29	111	101	102	185	8.585742284097885
64	111	101	102	186	3.8991145599895054
24	111	101	102	189	17.55736708456658
228	111	101	102	204	4.132992303226419
93	111	101	102	206	17.138960225205096
239	111	101	102	208	26.54928653330167
105	111	101	102	210	26.19371230837941
90	111	101	102	214	15.292111506052327
162	111	101	102	214	13.912210435578357
4	111	101	102	215	9.13057570700984
25	111	101	102	216	27.24138702156897
249	111	101	102	216	26.124082908780792
112	111	101	102	217	75.17252298933442
158	111	101	102	217	12.338875919442874
132	111	101	102	232	50.48452347252208
242	111	101	102	233	14.342238608688104
127	111	101	102	236	2.5948365244303444
181	111	101	102	239	183.59051920750179
192	111	101	102	240	2.9998251929038617
104	111	101	102	241	31.32474354615899
199	111	101	102	242	13.130308283010722
