id	type	origin	dest	dtime	vot
3396	111	9011	9012	0	2.2558234818119427
6039	111	9017	9011	1	21.585953308463
6180	111	9017	9016	1	19.53887699926102
7349	111	9021	9013	1	5.610793101714758
1381	111	9008	9007	2	10.433690722514166
2517	111	9010	9011	2	34.411539607827606
4104	111	9013	9010	2	78.51467407430626
5949	111	9017	9009	2	6.2880113364154235
8602	111	9024	9022	2	16.528831265159592
2820	111	9010	9016	3	0.3663275761828349
47	111	9001	9009	4	0.8235408754559738
544	111	9004	9013	4	22.343846684559544
4371	111	9014	9002	4	0.13023454265728118
6815	111	9019	9024	4	3.242580351817561
8498	111	9024	9010	4	12.291126521297613
559	111	9004	9014	5	21.38076316820086
1789	111	9009	9010	5	15.165891372131643
3463	111	9011	9014	5	27.14567217120249
3863	111	9012	9013	5	1.3794863729654991
5740	111	9016	9020	5	5.375277736980042
2348	111	9010	9009	6	14.93786745249002
2658	111	9010	9014	6	13.729909732515587
188	111	9001	9021	7	1.2615043710866713
667	111	9005	9010	7	20.769464525026606
1909	111	9009	9013	7	10.224194356429182
2493	111	9010	9011	7	16.632681190427103
4530	111	9014	9015	7	10.62168394507211
6034	111	9017	9011	7	43.9484949421572
7779	111	9022	9015	7	11.57791385674298
1305	111	9008	9005	8	15.50503316616351
3860	111	9012	9013	8	33.58697000178113
4552	111	9014	9016	8	28.944869830932564
7340	111	9021	9012	8	27.03930645229088
2667	111	9010	9014	9	15.462803402673766
3732	111	9012	9005	9	51.147778825146794
4791	111	9015	9010	9	48.90601488837757
5245	111	9016	9004	9	24.159820644951232
6182	111	9017	9016	9	41.70117841074634
6434	111	9018	9009	9	2.800400379503691
1932	111	9009	9015	10	115.8411318581551
2194	111	9010	9005	10	19.803575051063834
3400	111	9011	9012	10	19.099189023622912
5137	111	9015	9022	10	10.810130672653306
5733	111	9016	9020	10	28.200084026688312
6983	111	9020	9012	10	26.12135070882368
4468	111	9014	9011	11	20.600985860115788
7588	111	9022	9008	11	4.674513886973512
8166	111	9023	9010	11	19.46076226470284
312	111	9003	9001	12	10.272756927143542
899	111	9006	9013	12	40.28472049492465
1614	111	9008	9020	12	59.93603664089354
1872	111	9009	9011	12	2.7817386030623283
6116	111	9017	9015	12	17.61391696045303
6460	111	9018	9012	12	52.408252820897125
6833	111	9020	9004	12	127.25523183392079
7511	111	9021	9023	12	19.752220888898712
8061	111	9022	9023	12	3.6136626785819086
8465	111	9024	9008	12	15.4734286028505
193	111	9001	9022	13	4.995590760568319
494	111	9004	9011	13	0.07588377206697772
1187	111	9007	9017	13	25.07545556933859
2317	111	9010	9009	13	22.11691235146157
7475	111	9021	9022	13	2.986396215281613
273	111	9002	9015	14	15.04811327003889
1641	111	9008	9022	14	4.170249350857782
2012	111	9009	9020	14	46.05727981381271
5594	111	9016	9015	14	33.02047391473008
6277	111	9017	9020	14	20.48628725175173
6301	111	9017	9021	14	13.637098121523747
6538	111	9019	9008	14	0.5214170031377378
7642	111	9022	9010	14	15.439707039595925
8202	111	9023	9011	14	55.089318462145954
167	111	9001	9018	15	46.15875912293537
2821	111	9010	9016	15	11.340344038596454
7072	111	9020	9016	15	22.72056979247845
8138	111	9023	9007	15	20.960057893330468
8419	111	9023	9022	15	0.11429862532398952
920	111	9006	9016	16	0.12577053538532126
2602	111	9010	9012	16	33.52161987744652
3292	111	9011	9010	16	16.58305705657403
5928	111	9017	9008	16	11.919637735087129
199	111	9001	9023	17	24.08292710017307
463	111	9004	9010	17	38.86593211213842
859	111	9006	9009	17	18.277949884952022
1934	111	9009	9015	17	109.1902630339281
2657	111	9010	9014	17	29.266589999018404
4128	111	9013	9011	17	22.131228206269203
4536	111	9014	9015	17	43.10605569635196
6565	111	9019	9010	17	15.575395743101126
8532	111	9024	9012	17	2.4086485264690616
1345	111	9008	9006	18	3.5289866946363926
2466	111	9010	9011	18	11.20803022578245
3095	111	9010	9023	18	26.00994065852287
5021	111	9015	9019	18	43.92380558927867
6497	111	9018	9019	18	15.634896651532966
7611	111	9022	9009	18	16.87122767169906
8436	111	9023	9022	18	22.27887130060864
177	111	9001	9019	19	43.11263681348265
7537	111	9022	9002	19	10.90091395758519
7593	111	9022	9008	19	10.360910899330365
