id	type	origin	dest	dtime	vot
41	121	1	5	4	5.105285658360791
8	121	1	5	33	11.783967948994675
19	121	1	5	50	21.711330534191376
36	121	1	5	63	43.3097430932532
43	121	1	5	107	74.15739225472137
38	121	1	5	116	0.4461974879553524
17	121	1	5	123	7.262034096291404
33	121	1	5	168	6.404727790398734
31	121	1	5	172	38.783567870643836
39	121	1	5	202	10.625568258749478
5	121	1	5	231	32.94024940127484
29	121	1	5	237	16.872122001534056
6	121	1	5	270	14.540141575230582
30	121	1	5	275	42.8248954920562
14	121	1	5	293	20.525798454662496
2	121	1	5	333	15.918114280496873
23	121	1	5	373	11.189966485973866
3	121	1	5	376	9.469431915183009
11	121	1	5	397	103.5808076902391
16	121	1	5	438	25.711532854043863
35	121	1	5	439	4.86977531663428
7	121	1	5	443	27.62922183802941
37	121	1	5	459	22.056836343615835
22	121	1	5	470	25.328416365405964
1	121	1	5	484	17.050873036960876
32	121	1	5	488	4.395580119883733
9	121	1	5	507	3.412492709201221
20	121	1	5	542	7.662563558026827
42	121	1	5	608	10.042515940054143
12	121	1	5	625	31.79838574192041
40	121	1	5	664	36.10430413603879
24	121	1	5	665	2.8581669786001545
27	121	1	5	670	1.2284632953315824
18	121	1	5	690	6.2900798019262645
26	121	1	5	700	3.4853561560607953
4	121	1	5	739	21.688581692563883
10	121	1	5	745	10.681607066719884
13	121	1	5	763	32.262071131583895
21	121	1	5	764	47.46973605907038
34	121	1	5	778	92.49037465789749
15	121	1	5	801	12.907133232649832
25	121	1	5	814	6.106539882185638
28	121	1	5	843	0.9670576118997007
60	121	1	5	954	11.72319936075224
53	121	1	5	1001	7.497865630167448
55	121	1	5	1010	3.059816942267581
48	121	1	5	1022	5.709703353014268
85	121	1	5	1075	11.94568548917926
46	121	1	5	1084	32.61902688398486
57	121	1	5	1121	4.609119490247315
83	121	1	5	1130	2.588330431406199
51	121	1	5	1173	18.689913971125225
59	121	1	5	1182	12.011301000400929
87	121	1	5	1219	7.01570695416668
71	121	1	5	1221	27.423293278666243
74	121	1	5	1234	39.719088514893244
86	121	1	5	1283	26.109062355683182
45	121	1	5	1314	21.227423192063398
54	121	1	5	1329	25.799210317579156
58	121	1	5	1336	0.6272821505754275
49	121	1	5	1337	1.5102909862417286
68	121	1	5	1369	39.09961009129801
63	121	1	5	1372	18.062810133568405
56	121	1	5	1373	10.770568617250916
47	121	1	5	1403	14.949879776530203
75	121	1	5	1407	10.969296962915013
78	121	1	5	1415	11.896595462305257
65	121	1	5	1430	6.801038811178646
73	121	1	5	1465	15.164606012857519
61	121	1	5	1475	3.8281272381620166
81	121	1	5	1500	55.43716169946655
62	121	1	5	1525	22.0215541000611
80	121	1	5	1538	12.081455875871892
77	121	1	5	1545	81.44058901263712
52	121	1	5	1548	19.86634370923209
64	121	1	5	1560	17.238459722835575
70	121	1	5	1566	18.324902315793558
69	121	1	5	1589	55.39480500396854
79	121	1	5	1590	2.2840504094401757
84	121	1	5	1614	10.01189849015779
50	121	1	5	1702	46.07928976387213
66	121	1	5	1710	1.2662659196401433
82	121	1	5	1710	25.295142041009374
72	121	1	5	1750	14.345480382909077
44	121	1	5	1761	17.808487137220684
76	121	1	5	1768	37.451626182166926
67	121	1	5	1790	25.97052242911718
114	121	1	5	1844	26.87068659259633
101	121	1	5	1856	37.9191702343742
105	121	1	5	1894	2.3285200516923665
93	121	1	5	1901	20.82653338277584
115	121	1	5	1911	20.195461375423786
94	121	1	5	1923	34.34402994766104
111	121	1	5	1930	30.596979622592546
104	121	1	5	1935	3.033902150688857
122	121	1	5	1937	12.98901255535084
97	121	1	5	1940	7.968486126263306
129	121	1	5	1971	17.62921551512039
127	121	1	5	1984	81.22679419833352
99	121	1	5	2022	5.865744280093245
124	121	1	5	2036	77.31005397051686
118	121	1	5	2059	41.35859659654389
112	121	1	5	2073	79.45349355498372
130	121	1	5	2083	12.318039720912122
121	121	1	5	2103	29.51260135540194
120	121	1	5	2108	3.523237546433204
88	121	1	5	2109	28.02071954329948
100	121	1	5	2148	111.83732172212652
108	121	1	5	2161	0.8633805050004093
89	121	1	5	2211	4.42006034885807
119	121	1	5	2242	1.4791883747957786
126	121	1	5	2249	4.21480640560058
125	121	1	5	2356	123.06947101228864
116	121	1	5	2363	7.284866570689252
90	121	1	5	2378	23.129098652693596
106	121	1	5	2382	105.26839292196834
96	121	1	5	2383	4.46734620575321
110	121	1	5	2402	1.5531037075388425
95	121	1	5	2403	4.271400576019094
98	121	1	5	2441	26.41185280743534
