id	type	origin	dest	dtime	vot
910	121	28	43	2	5.553534278910574
245	121	10	13	6	31.531152114244428
1389	121	34	33	6	56.314950274464515
2368	121	49	27	7	1.0158552200999627
3673	121	57	73	7	26.954042308322638
2784	121	50	54	9	1.5383175195337564
754	121	24	1159	10	8.16802796939281
3923	121	59	65	15	18.69370625269687
2283	121	47	39	16	69.47053973712163
185	121	8	9	20	53.37479108882808
958	121	29	32	20	59.9590031329625
698	121	23	1016	24	0.7190256890887633
1655	121	42	63	24	1.2904549186788759
3360	121	54	30	24	33.02718263547159
1898	121	45	1	25	7.639174662515555
3584	121	56	103	26	2.5124758020198916
1935	121	45	13	31	0.8744577048581119
972	121	29	81	32	1.4309392775329561
1464	121	34	610	32	89.0763806626723
493	121	18	1152	34	18.463266432996697
3393	121	54	59	34	35.14009735395012
1414	121	34	42	36	1.8566098287040953
415	121	15	2	43	6.982893563005387
1440	121	34	58	43	11.041301030432559
2219	121	46	39	44	34.23646682751869
2465	121	49	46	45	13.071078376775418
2909	121	50	797	45	27.713787102602314
1122	121	31	27	46	5.819201629204564
645	121	23	11	47	33.68510651386861
2056	121	45	44	47	16.462884285735704
1021	121	30	31	48	25.409681133725705
1922	121	45	7	48	37.1856444611655
2145	121	45	711	52	9.489755847963748
2945	121	51	34	52	31.06195854179514
3216	121	53	49	54	18.858854462140933
2446	121	49	43	55	14.13248834931516
3994	121	60	21	55	47.520375917495905
4099	121	60	796	55	48.24899843692364
2546	121	49	74	58	22.363689243637815
1769	121	44	36	59	8.531856434513953
18	111	1	3	63	0.48061061471069766
390	121	13	1018	63	45.930896806847365
773	121	25	24	63	24.426016624486827
362	121	13	12	69	24.741564557305523
2310	121	48	1022	70	2.9711606411075264
1979	121	45	36	72	29.89545850860864
1015	121	30	29	75	4.435563414060602
1525	121	39	5	76	19.54545762106521
4126	121	61	66	76	60.440150651072116
50	111	1	33	77	3.4640381316157165
1848	121	44	66	78	54.346896293647404
760	121	24	1202	81	64.01416982691954
4153	121	62	43	81	9.887443803670449
2314	121	49	1	83	9.565235416481503
490	121	18	1016	84	15.20197455137835
1231	121	32	30	84	16.457840415862062
364	121	13	14	86	10.723695461346985
2047	121	45	43	89	8.800620422449851
530	121	19	75	90	4.964633439834067
1880	121	44	797	91	11.030969289399543
531	121	19	1160	92	36.11040660979282
1320	121	33	796	96	9.238427903406569
3959	121	59	757	98	15.544044323025352
491	121	18	1022	102	7.79072956796818
1062	121	30	68	103	21.743897945540038
2826	121	50	67	107	1.3589526350267203
3270	121	53	75	108	11.216153049001957
2544	121	49	73	109	31.719816984830864
1112	121	31	25	112	0.945565227592965
548	121	21	9	113	27.321090540158327
893	121	28	25	113	10.990739787247811
1189	121	31	78	115	19.26276523723664
1263	121	33	27	116	6.786348585787272
1001	121	30	26	119	21.973366266132995
292	121	11	10	121	19.76756185016065
3577	121	56	80	122	15.200182706222998
356	121	13	12	123	11.83577231011243
19	111	1	3	124	27.315769299942914
3759	121	58	64	126	27.158973956755442
2117	121	45	74	128	8.888222357340553
2323	121	49	2	128	2.9148858191866323
3773	121	58	75	129	29.261380998051525
2476	121	49	48	137	31.142131325172137
2526	121	49	65	137	3.929048624242632
420	121	15	1145	138	50.615701325650875
2110	121	45	69	138	83.41440818204019
3231	121	53	55	138	35.56511923614553
3008	121	52	29	140	22.81278861954425
807	121	26	30	141	17.21298402038482
3691	121	57	682	141	1.9023302206277044
1154	121	31	40	142	37.28153621035904
2096	121	45	60	143	3.5130739512344635
2328	121	49	3	145	13.361941510602215
2095	121	45	58	148	16.01965210231314
2350	121	49	12	148	5.764704524675228
4041	121	60	58	148	4.52947787629233
295	121	11	12	149	20.180812164677274
2800	121	50	57	149	29.3428439716334
327	121	12	15	151	10.624190475828089
1147	121	31	34	151	6.795086711617949
1672	121	42	1161	151	43.31919351745099
3113	121	53	27	153	13.395727981229424
1209	121	31	751	154	4.0628090016428615
3687	121	57	115	155	4.430200132915783
836	121	27	20	158	10.742256628127395
218	121	9	1163	160	5.59208130991887
640	121	23	9	165	19.796639120089715
816	121	26	89	165	89.26946875859483
2126	121	45	80	166	15.761846571140902
3167	121	53	36	168	1.5316863986036446
3815	121	59	23	169	14.158658018784532
3977	121	59	851	169	46.962959171741495
1796	121	44	42	170	46.7458396064005
3857	121	59	34	171	11.638041881094429
1140	121	31	30	172	37.72002608865854
271	121	10	79	174	15.63075910274025
2040	121	45	43	174	14.880941713974526
3080	121	53	5	175	16.071390274136338
2607	121	49	794	177	0.8568955474076551
323	121	12	13	188	13.707837486386525
1235	121	32	43	188	11.454084568539178
1571	121	41	1235	188	9.228003151744248
324	121	12	13	199	0.056671428371076686
1335	121	34	5	199	41.2352676127284
1452	121	34	75	202	30.933908384233295
1333	121	34	4	205	93.50839121969577
3363	121	54	32	206	25.660345980056768
1039	121	30	37	207	52.83483277898675
1270	121	33	29	210	18.330245090510545
2339	121	49	7	210	16.15821803524694
1409	121	34	40	212	21.2597121891621
2475	121	49	48	212	56.97330387938073
348	121	13	10	215	26.591140148804826
1652	121	42	55	216	14.661753032599261
820	121	26	1235	222	48.68841393096913
3261	121	53	71	222	27.86830653404288
923	121	28	81	224	15.528361215215549
2317	121	49	1	224	17.02158530103472
1098	121	31	9	225	35.072600553270526
1364	121	34	28	227	4.11417960320012
2264	121	46	88	228	11.453728501821574
2058	121	45	46	229	41.188112887656246
3569	121	56	73	229	23.34301322592941
334	121	12	15	235	61.42214879288535
2771	121	50	48	237	1.3644004729079517
3745	121	58	50	237	24.67046095017504
117	121	3	1	238	23.982413202393474
2491	121	49	55	238	18.748214053340842
3334	121	53	800	238	18.57937960987769
723	121	24	15	241	14.48089536654845
2598	121	49	777	245	7.772832546609784
2009	121	45	41	246	23.595444300851415
259	121	10	27	247	14.245544813914712
4106	121	60	1016	247	13.648702075394537
1682	121	43	5	251	27.251703560717242
3882	121	59	43	251	36.91732998825437
2200	121	46	24	252	34.60100220460975
3864	121	59	35	252	4.538309848496878
3551	121	56	58	254	3.611921590231581
2303	121	48	58	258	6.64642895685249
1625	121	42	43	262	24.064834442370017
53	111	1	41	264	18.093247724260646
4064	121	60	66	266	9.51293856477198
892	121	28	24	267	3.3589385450287508
26	111	1	5	269	23.677423815765547
456	121	18	5	269	13.701459682413448
2134	121	45	102	269	8.301249753753016
2199	121	46	21	270	2.396998524621093
4095	121	60	774	270	4.601326394933445
1063	121	30	69	271	12.991853645037775
1552	121	40	36	271	8.445732205005372
2098	121	45	63	271	6.400141387257449
3754	121	58	61	271	27.646961486006802
954	121	29	30	273	6.699790350633564
2993	121	52	1	275	27.422769036534607
293	121	11	12	277	7.050726536375215
4050	121	60	62	277	72.59737992366888
2745	121	50	43	278	11.056513236867335
4037	121	60	56	278	7.541954722327157
3618	121	57	21	282	1.2767039025283875
1862	121	44	83	284	12.655364416810457
3015	121	52	33	286	7.003547163519806
3012	121	52	31	287	7.067730509856995
2553	121	49	78	288	12.61403109303712
3546	121	56	55	288	27.063706358888922
3461	121	55	65	289	24.17468811789035
2404	121	49	35	292	20.393824938287796
1752	121	44	27	298	4.152178140751671
1388	121	34	33	299	0.125881893560257
3129	121	53	30	299	4.900186238626038
275	121	10	1017	300	23.036648948181334
1010	121	30	27	302	4.960625990408089
2012	121	45	41	303	42.39557356997851
1216	121	31	999	304	43.271900929913784
1954	121	45	29	304	0.191173402166489
2711	121	50	36	304	14.795375372455705
3205	121	53	46	307	13.560837805062064
497	121	18	1158	310	1.5084005602014878
2455	121	49	44	311	4.319320149821774
1061	121	30	67	313	60.23684289510712
3272	121	53	78	313	48.87823979277439
3294	121	53	748	313	22.268882659507007
1543	121	40	1	319	3.9228559249026462
1090	121	31	1	323	7.110044741655085
2632	121	49	1166	324	32.57157305049566
2725	121	50	40	324	13.437842928164756
168	121	7	2	328	4.230553966299615
3096	121	53	16	329	1.8715862677595032
2418	121	49	40	339	19.031977358205143
3321	121	53	796	342	13.852979129696864
