id	type	origin	dest	dtime	vot
593	111	3	1	10	41.80897299932669
5967	111	1236	1	10	40.035820018956485
594	111	3	1	20	21.839761456757103
5968	111	1236	1	20	24.64223031686351
84	111	2	1	21	24.18230559515633
595	111	3	1	30	23.25148588852579
5969	111	1236	1	30	38.191452126126876
1644	111	9	1	39	20.3243723747101
415	121	3	1	40	15.077505391368314
596	111	3	1	40	46.52024306985831
5970	111	1236	1	40	5.111366283694349
85	111	2	1	42	26.80969803678965
5798	121	1236	1	42	7.183539769101972
597	111	3	1	50	9.605049509850947
5971	111	1236	1	50	3.528972736712022
1910	111	11	1	59	9.177944445114019
598	111	3	1	60	24.71080045473488
5972	111	1236	1	60	21.00150509356934
3219	111	45	1	61	14.854736275144791
86	111	2	1	63	27.504479198085345
2766	111	40	1	63	0.738481009868425
3484	111	49	1	65	21.946099940135017
599	111	3	1	70	23.792534727290533
5973	111	1236	1	70	14.64861408272056
1479	111	7	1	73	12.020761829585908
5558	111	1202	1	74	1.1961692315658885
1645	111	9	1	78	31.473859614936647
416	121	3	1	80	43.21284013318093
600	111	3	1	80	25.84272024185109
5974	111	1236	1	80	4.300500718411514
87	111	2	1	84	26.63865840308146
5799	121	1236	1	84	19.649677471232213
1	121	2	1	85	23.42286985536185
5718	111	1235	1	88	18.287145341076037
601	111	3	1	90	11.125733835231099
5975	111	1236	1	90	69.48387112100707
1328	111	5	1	94	0.78069102813155
3030	111	43	1	98	36.20893950285688
602	111	3	1	100	1.903517695472732
3119	111	44	1	100	19.099149555508642
5976	111	1236	1	100	4.618492457564521
88	111	2	1	105	9.346486186111669
603	111	3	1	110	8.396132141441045
5977	111	1236	1	110	3.1172503834486505
2046	111	12	1	114	21.69489963143297
1646	111	9	1	117	0.709665915890889
1911	111	11	1	118	0.337441377768143
417	121	3	1	120	8.889746055945848
604	111	3	1	120	7.418566860910945
2893	111	41	1	120	12.530796875062455
5978	111	1236	1	120	73.65263238447866
3220	111	45	1	122	1.9550650731683465
3607	111	50	1	122	4.039499346078244
89	111	2	1	126	69.57365570041527
2767	111	40	1	126	16.795005065968304
5800	121	1236	1	126	29.486069105187337
2272	111	26	1	128	8.450397374007041
3349	111	46	1	128	4.432374689461171
605	111	3	1	130	3.4917112470874434
3485	111	49	1	130	0.42208094675672986
5979	111	1236	1	130	0.08076402318450011
606	111	3	1	140	5.823397849286292
5980	111	1236	1	140	16.793692347820283
1480	111	7	1	146	13.935352739465475
2689	111	39	1	146	40.097117008221765
2964	111	42	1	146	0.5122432736253394
90	111	2	1	147	20.827833862692067
5559	111	1202	1	148	4.913701949476491
607	111	3	1	150	70.44068679373834
2417	111	30	1	150	17.353069829654732
2549	111	34	1	150	70.49617651826705
5981	111	1236	1	150	43.81771727575834
1598	121	9	1	153	49.069986517843354
1647	111	9	1	156	25.754910655222655
418	121	3	1	160	6.580133170078034
608	111	3	1	160	34.51764999892435
1836	111	10	1	160	28.76429770678681
5033	111	796	1	160	4.856883356323554
5982	111	1236	1	160	5.035346871775402
3709	111	53	1	167	1.8788350014699786
91	111	2	1	168	2.1267113784370193
