id	type	origin	dest	dtime	vot
1349	111	9006	9002	0	13.118340335513203
4607	111	9010	9015	0	17.650020477564013
5826	111	9011	9015	0	41.404495622827675
6307	121	9012	9010	0	22.4395392206798
689	111	9004	9007	1	28.74770526304003
945	121	9004	9015	1	82.11098161707963
6283	111	9012	9008	1	18.60606705626809
6567	111	9012	9017	1	6.2231840553356195
9398	111	9016	9017	1	8.127107700710624
9591	111	9016	9020	1	20.146046820669238
9862	121	9017	9008	1	9.216900907470544
10102	111	9017	9012	1	8.309450098727421
10314	111	9017	9016	1	40.16566414947745
10997	111	9019	9011	1	40.71457566264016
11700	111	9020	9014	1	31.710474158218428
13215	121	9022	9019	1	69.04288813016666
26	111	9001	9004	2	7.655035850008553
1006	111	9004	9017	2	28.262061102211142
11503	121	9020	9008	2	0.5358609682481583
12435	121	9021	9022	2	0.9342491908416596
12691	121	9022	9009	2	8.759318598818522
13922	121	9023	9018	2	42.956677719448514
2253	111	9008	9006	3	28.714970305361454
2691	111	9008	9020	3	9.246667057894626
7349	121	9014	9009	3	44.435587549171316
7799	111	9014	9023	3	22.20377237486251
10335	111	9017	9016	3	6.059091417080507
10684	121	9018	9001	3	12.001198192896243
11519	111	9020	9008	3	76.89576656828967
413	121	9002	9011	4	30.54002292537271
4935	121	9010	9020	4	8.067983673197133
5206	121	9010	9024	4	16.270908834425303
6609	111	9012	9019	4	25.511973777222558
10385	121	9017	9019	4	3.4820580445948464
11137	111	9019	9016	4	25.933538976391038
13478	111	9022	9023	4	58.17965452614192
14	121	9001	9004	5	85.31345620675924
1106	121	9005	9010	5	2.407862182211246
1628	121	9006	9024	5	11.19477875316233
3525	121	9010	9004	5	23.960463253679535
3838	121	9010	9009	5	4.916519680630952
9360	121	9016	9017	5	528.5320697972805
11701	111	9020	9014	5	21.17475324678674
11802	111	9020	9016	5	11.630768609567424
13012	111	9022	9015	5	4.21008875962806
13780	111	9023	9014	5	8.931789845274878
13993	111	9023	9020	5	24.33107993167909
14142	121	9024	9010	5	53.89789426293732
14179	111	9024	9010	5	3.6059048505255054
1907	111	9007	9016	6	14.293834797660077
3001	111	9009	9010	6	5.943397311172625
5038	121	9010	9022	6	46.979166180906354
7737	111	9014	9022	6	0.08512130730582536
2254	111	9008	9006	7	11.059122980117305
2622	111	9008	9017	7	24.455141645898724
2843	111	9009	9004	7	23.8404533031646
12302	111	9021	9015	7	24.276113812648983
12599	111	9022	9004	7	5.189497168044438
12796	111	9022	9010	7	53.83782735157855
388	111	9002	9009	8	60.928081749668046
1365	111	9006	9004	8	21.72031382390118
1633	111	9006	9024	8	35.62394448717593
1931	111	9007	9016	8	8.91332580102579
2405	111	9008	9010	8	16.330225331698703
3219	121	9009	9015	8	7.211440167591929
6350	121	9012	9011	8	28.979823983552503
10958	111	9019	9010	8	10.472032362119666
13711	111	9023	9012	8	29.619616181456248
57	111	9001	9007	9	7.102588302186582
281	111	9001	9018	9	8.881124011456366
542	121	9003	9010	9	10.676780725340755
6576	121	9012	9018	9	7.7619906798146
7342	111	9014	9008	9	13.934874709036208
9729	111	9016	9023	9	3.5243753360247627
11473	111	9020	9007	9	22.079243019138755
11715	121	9020	9015	9	89.9931449467857
12090	111	9020	9023	9	18.082349528950903
13789	111	9023	9014	9	23.407305563765092
1069	121	9004	9023	10	10.573838242591792
1605	111	9006	9021	10	25.105717142286714
3421	111	9009	9023	10	31.580973241372902
6270	111	9012	9007	10	17.3858266730678
