1349	14411
4607	14413
5826	16648
6307	14417
689	14419
945	16653
6283	14423
6567	16657
9398	14427
9591	14429
9862	14431
10102	14433
10314	14435
10997	14437
11700	14439
13215	14441
26	14443
1006	16672
11503	16674
12435	18782
12691	14451
13922	14453
2253	14455
2691	14457
7349	14459
7799	18790
10335	14435
10684	16684
11519	14447
413	18794
4935	14468
5206	18798
6609	16692
10385	14474
11137	16695
13478	14478
14	14443
1106	14481
1628	14483
3525	14485
3838	14487
9360	14427
11701	14439
11802	14490
13012	14492
13780	14494
13993	14496
14142	16708
14179	20799
1907	14501
3001	14503
5038	14505
7737	14507
2254	14455
2622	14509
2843	14511
12302	18825
12599	18827
12796	14517
388	16723
1365	14521
1633	14483
1931	14501
2405	14524
3219	14526
6350	14528
10958	17957
13711	14532
57	18840
281	16736
542	14538
6576	16739
7342	24573
9729	20826
11473	14546
11715	14548
12090	16748
13789	14494
1069	18855
1605	14554
3421	18859
6270	16755
6834	18863
7329	20837
7519	14564
9995	16762
10440	20841
11824	14490
11913	16765
12641	14572
214	22327
1357	14521
4490	14413
5548	14578
11168	17818
11175	14580
2674	14457
4242	14583
9472	14585
10268	14435
1393	14588
4999	14590
7392	14592
7394	14592
8040	14594
8601	14596
9688	18889
10641	20860
1299	16789
1925	14501
2936	14503
3271	14605
6525	16793
8850	14609
9466	14585
10706	16684
11650	20628
12228	14614
12289	18825
13342	14617
3940	14487
6402	14620
10434	14568
10472	14568
11046	16805
11286	14625
13462	14478
628	14627
778	14629
909	14631
2846	14511
4816	14633
7855	18488
8266	18916
8896	14639
9110	14641
9128	14641
367	14643
4188	14583
6367	14528
10180	14646
11331	14648
11725	16746
12886	16826
13938	14453
260	18927
900	14631
1512	14657
1881	14501
3192	17961
3314	21897
3606	14664
5531	14578
8327	16839
8846	14609
9957	16762
11207	16773
12903	16843
14334	16845
2896	14674
3619	14664
4100	14583
4777	14633
4826	14633
6149	14678
6876	18945
13337	14617
4082	14583
4371	14682
4728	14684
7877	18350
8025	14594
10476	14568
10961	17957
13284	14688
588	14690
1793	14692
4803	14633
6331	18763
7694	14695
8495	14697
9035	14641
2090	18959
2927	14503
3189	17961
3313	16836
3971	14487
5762	14702
5808	16648
10987	14437
13616	16869
14391	14708
4577	14413
6111	22818
6826	18863
7124	20931
10101	16662
10157	16875
10216	16821
10271	14435
10721	14717
10904	20937
447	28321
3968	14487
5257	14723
8527	14596
9247	14726
9830	14728
10552	18981
795	14629
1582	14732
6127	18967
6998	14735
7277	16892
8655	14739
9040	14641
9944	14566
10931	17957
11443	14546
13460	14478
13474	14478
13847	16898
282	16736
2554	14745
5877	14747
8167	14749
12852	16903
602	14753
4174	14583
5009	14590
5885	14747
6708	14755
9210	14757
267	16736
1915	14501
2249	14455
2799	14760
2911	14503
3860	14487
9518	14429
13633	14706
9109	14641
11967	14764
1178	14481
2742	19005
2747	19005
3931	14487
5249	14723
5352	14770
8148	19009
9909	16920
3673	14664
4175	14583
5044	14505
5458	14578
9464	14585
13267	14688
14315	14779
164	14781
1819	14783
4215	14583
6924	14735
7469	14786
7902	18198
8998	14790
9868	14431
10930	17957
12673	16934
13031	14492
14354	16845
2225	14455
2404	14524
5369	18006
6073	22874
6750	14800
8457	14802
1166	14481
9108	14641
9267	14804
10403	14474
11710	14548
12378	16945
13382	14617
5276	16948
5288	14812
5765	14702
6458	14620
6700	14755
8014	14594
8287	14637
9717	18849
10534	18981
10566	18981
10800	14818
13475	14478
551	14538
2873	16958
3946	14487
6896	14680
9697	18889
12112	14824
12671	16934
13467	14478
358	14826
691	14419
2923	14503
3493	14828
4581	14413
4718	14684
5823	16648
7743	14507
9037	14641
11229	16773
1818	14783
2375	14524
2790	14760
9799	22897
3046	14503
6507	14834
8093	14836
10379	14474
10523	18981
10531	14730
7151	14838
7439	14786
7829	14841
9325	14843
10747	14717
13896	16978
458	14848
1632	14483
1771	14850
3670	14664
8894	14639
11528	16674
13236	17859
231	20351
348	14855
3142	14857
4519	14413
5107	14505
5182	14860
7044	14862
8298	18916
8693	14864
8937	14639
704	14867
4090	14583
6229	14869
6879	16851
7367	14592
7765	14461
10988	14437
12620	24768
13345	14617
326	26596
2011	21038
3523	14485
6153	14678
10255	14435
11607	14879
13670	14881
1163	14481
3754	14883
4761	16811
4933	14468
6636	17008
10113	17010
12619	19078
13265	14688
968	14889
3965	14487
6667	14891
8712	14893
13180	14895
1539	14897
2547	14745
3274	14605
6592	14540
7334	24573
8091	14836
8536	14596
8773	14901
10597	19098
52	16734
845	14906
4194	14583
5441	14578
5558	14578
6240	14869
6517	14834
6790	14909
7674	14911
8292	16815
8801	14609
8889	14639
9289	17032
13784	14494
2033	14916
3339	19109
5251	14723
6230	14869
9492	21066
9739	14922
11306	17040
11505	16674
11533	16674
12464	14449
12839	16903
14358	16845
6550	21072
7548	14930
11689	14439
12781	14517
199	14933
7590	17050
7627	21078
9291	17032
12776	14517
153	14781
1266	14940
2767	17057
6513	14834
11766	14490
13081	17060
13146	14895
1162	14481
3569	14485
5669	14949
5855	14747
8169	14749
8444	14802
12701	14451
13390	14617
14380	14708
731	14955
735	14955
1731	14957
3223	14526
4605	14413
11086	14623
2129	14960
2825	14511
3768	14963
4896	19145
6379	14528
7567	17046
11732	14548
13585	17079
14266	14970
479	14972
1459	14974
4576	14413
5317	14976
6093	22874
6926	14735
7351	14459
9763	14979
10754	14717
12055	14981
12146	14983
2111	17090
2995	14503
4092	14583
4875	19145
7848	17093
9593	14429
1026	14990
1567	14992
2424	14994
6043	14996
9822	14998
12308	18825
424	15000
1535	14897
5211	18798
9097	14641
9326	16975
9382	14427
12126	15002
12533	15004
1015	21121
1247	14940
1417	14588
4804	14633
5295	14976
7407	18885
7571	14930
7624	14937
11049	14623
11148	16695
2326	15011
7767	14461
8519	14596
10639	18891
11031	15013
1445	14974
2318	15011
3113	14857
4675	14684
7933	15018
9539	14429
12630	14572
13664	14881
14031	15021
1193	14481
2290	15011
4571	14413
5741	14702
5906	15025
6721	15027
6982	14735
7004	14735
9921	16920
10829	15030
12638	14572
14146	16708
523	15032
1590	14732
5552	14578
6198	15035
10655	14600
12795	14517
13456	14478
14127	21144
2230	14455
3461	15040
4395	14682
8986	14790
10867	15044
10909	20937
11673	15047
11804	14490
12185	15049
12983	14492
13150	19092
4208	14583
4562	14413
6086	20058
6705	14755
6997	14735
7003	14735
7153	14838
12574	17141
152	14781
238	32022
912	14631
1322	16789
2701	14457
6296	17145
6397	14620
6722	15027
8135	15058
8772	14901
10263	14435
10619	14903
12730	14517
3414	14556
4190	14583
6996	14735
7170	15063
7173	15063
7307	15065
10884	21164
11041	16805
1990	15069
2401	14524
10940	17957
11006	21167
11751	14490
11805	14490
11816	14490
12468	14449
14006	15073
14121	21144
355	14826
2669	14457
4339	15076
7949	14594
10530	18981
11645	20628
11801	14490
12046	14981
272	16736
373	15079
6399	14620
7607	17050
10902	20937
12135	15082
12488	14449
663	15084
1338	15086
2916	14503
3621	14664
5435	14578
9396	14427
12431	14449
12568	17141
13477	14478
2460	15089
3598	14664
4400	14682
4979	14590
5075	14505
8643	14739
1591	14732
4578	14413
9302	17032
10328	14435
11691	14439
13758	14494
13899	16978
1847	21986
2315	15011
2841	14511
3231	14526
10190	16821
10219	14646
10471	14568
13105	17060
87	15099
507	15101
7883	17184
8156	19009
8283	16815
9922	14774
220	22276
1555	14992
5822	16648
6738	14800
11815	14490
12236	14614
139	15111
527	15113
2061	14916
2909	14503
3010	14503
5155	14860
6999	14735
13552	15117
569	15119
8013	14594
8265	16815
8583	14596
11600	14879
259	22784
1556	14992
6939	14735
7097	17866
9100	14641
9503	14920
12639	14572
568	15119
2151	15124
4592	14413
4909	19145
8229	17203
8731	15128
9724	18849
13931	14453
14124	24868
477	19151
1446	14974
2837	14511
2842	14511
3675	14664
4806	14633
8223	17203
9101	14641
13760	14494
5039	14505
5771	14702
6898	18945
8303	16815
10600	14903
492	17206
2146	15132
2562	14745
5150	14860
8948	14639
9213	14757
9990	14566
10309	14435
11711	14548
12702	14451
13107	17060
13936	14453
14175	20799
109	15134
283	20820
3509	15136
4392	14682
6326	16650
7646	17052
8647	14739
8800	14609
12429	18782
13571	15139
29	14443
4120	14583
5102	14505
8529	14596
10659	18891
11955	14764
496	15130
1470	17215
1651	17217
1869	14501
2403	14524
9810	14998
10046	17220
13075	19130
2553	14745
4912	19145
5667	14949
5848	14747
7223	15150
8020	14594
10554	18981
114	15134
636	14627
1602	14554
3447	15040
5393	15155
11837	14490
2910	14503
3744	14883
6055	14996
6447	14620
7973	14594
11922	16765
11987	15158
13703	14532
14196	20799
1273	21081
2195	15161
3217	14526
8044	14594
8264	14637
9508	14920
9587	14429
11908	16765
1526	14897
1566	14992
2732	19005
7472	14786
8770	14901
9842	14728
10617	17021
10869	20507
11733	14548
12284	15167
12405	15169
12856	16903
13258	14688
513	15171
1878	14501
3385	15173
3524	14485
4093	14583
4801	14633
9431	14585
9834	14728
16	14443
5085	14505
6180	15035
7401	14592
8661	14739
9122	14641
11825	14490
13894	16978
862	15177
1325	16789
1456	14974
1536	14897
2470	15089
3980	14487
12891	16826
14357	16845
697	14867
3020	14503
5277	16948
5761	14702
6236	14869
7366	14592
8834	14609
10316	14435
10460	14568
13333	14617
336	15181
468	17082
2426	14994
2491	17247
2733	19005
8595	14596
11462	14546
14016	15073
1390	14588
3554	14485
8259	16815
8787	14609
8838	14609
9332	14843
11409	17250
3561	14485
8934	14639
9223	14757
10553	14730
13295	14688
3240	14526
6460	14620
9190	14757
9362	14427
1089	15190
3006	14503
3254	14605
5209	18798
8460	16941
11648	20628
540	15193
1380	15195
5002	16780
6400	14620
6810	17258
8405	15199
