id	type	origin	dest	dtime	vot
57	111	101	102	1	63.08216415759482
183	111	101	102	4	15.104276601704646
199	111	101	102	5	26.087808755701257
10	111	101	102	12	8.143766225267075
43	111	101	102	13	26.284479383944518
160	111	101	102	13	11.091411977917181
248	111	101	102	15	24.03317231685372
226	111	101	102	17	3.2751317031859886
173	111	101	102	28	17.153036748985752
89	111	101	102	32	2.4302158886534
209	111	101	102	43	11.730993720557356
69	111	101	102	49	0.4611825637749706
224	111	101	102	55	19.337444432754126
8	111	101	102	57	22.737296271397646
47	111	101	102	62	41.73498510609938
79	111	101	102	63	12.226408385288524
240	111	101	102	69	26.54928653330167
25	111	101	102	75	27.24138702156897
220	111	101	102	81	34.926262928816264
18	111	101	102	88	41.82177685359952
227	111	101	102	91	19.506337832278643
216	111	101	102	92	13.515547589521788
133	111	101	102	96	50.48452347252208
177	111	101	102	96	16.09068492011226
84	111	101	102	99	4.7150298241053825
135	111	101	102	99	5.177049182625297
242	111	101	102	108	36.81800471603585
215	111	101	102	119	37.939780639706164
233	111	101	102	121	27.9938404283939
93	111	101	102	124	17.138960225205096
210	111	101	102	125	27.846513543275282
179	111	101	102	131	74.0486751530143
118	111	101	102	136	3.433603240854734
73	111	101	102	137	8.422706043120701
152	111	101	102	141	14.904518384244868
90	111	101	102	143	15.292111506052327
195	111	101	102	143	11.164951383120922
193	111	101	102	145	2.9998251929038617
194	111	101	102	146	9.689910943104353
85	111	101	102	151	13.971865773264208
53	111	101	102	152	28.83267888930978
153	111	101	102	152	14.119466217553551
206	111	101	102	155	3.6399091692124976
165	111	101	102	158	15.89174756188796
159	111	101	102	159	12.338875919442874
154	111	101	102	161	17.5124461543786
132	111	101	102	170	13.397361295996618
124	111	101	102	186	2.44206606953741
100	111	101	102	187	56.86246043146018
29	111	101	102	191	8.585742284097885
59	111	101	102	191	798.170838551496
35	111	101	102	196	30.81025527432584
72	111	101	102	197	91.05296728236416
131	111	101	102	198	4.101183919053653
92	111	101	102	210	5.661724583483965
96	111	101	102	210	26.148382081034054
232	111	101	102	213	5.25094226404507
70	111	101	102	218	30.497326102515746
144	111	101	102	220	62.41314422700361
114	111	101	102	226	43.08362268650795
42	111	101	102	228	9.157036205170975
150	111	101	102	230	12.340023503195802
38	111	101	102	238	9.358557291356112
98	111	101	102	239	23.876480823200886
121	111	101	102	239	20.561614461107247
15	111	101	102	240	3.2207872733977476
56	111	101	102	241	15.8827160084132
235	111	101	102	244	4.113370223153033
157	111	101	102	252	0.1036930101632546
178	111	101	102	258	13.66487054720019
126	111	101	102	259	10.370653015952538
104	111	101	102	262	69.94887026698422
207	111	101	102	264	14.284848067635949
212	111	101	102	273	27.157799894459387
7	111	101	102	274	8.951780397342707
151	111	101	102	274	28.558711834374567
1	111	101	102	275	38.817048107179524
26	111	101	102	282	51.90666016933855
117	111	101	102	283	29.450117673547943
5	111	101	102	285	4.7156735360501765
41	111	101	102	286	18.525910214683822
190	111	101	102	287	0.19375982910675615
67	111	101	102	290	13.326095886665017
49	111	101	102	292	74.9626721128081
143	111	101	102	292	3.356592681651193
120	111	101	102	296	145.78646303128082
168	111	101	102	298	14.720626399934169
196	111	101	102	300	11.634496652923248
11	111	101	102	302	37.653108437600956
198	111	101	102	310	21.44855131711064
244	111	101	102	310	24.595233370569225
80	111	101	102	311	42.855491678551346
239	111	101	102	311	18.471064524064612
217	111	101	102	313	2.6742794148266693
91	111	101	102	314	20.257240527531515
62	111	101	102	319	0.5593203141023627
28	111	101	102	323	3.530704046455199
94	111	101	102	328	0.9862765381183564
187	111	101	102	328	3.4234708165962893
222	111	101	102	329	11.970489595003361
113	111	101	102	331	75.17252298933442
180	111	101	102	337	34.734235313612466
213	111	101	102	341	9.4424223474659
191	111	101	102	351	8.269586076855756
182	111	101	102	353	183.59051920750179
22	111	101	102	355	9.021673092981684
174	111	101	102	356	16.737378983942676
4	111	101	102	365	9.13057570700984
208	111	101	102	368	29.34126850894838
88	111	101	102	372	9.537538238154422
214	111	101	102	374	35.20372885126709
20	111	101	102	380	0.30726834791901236
58	111	101	102	380	5.152961333823216
68	111	101	102	383	20.15668104514324
32	111	101	102	391	13.777215964921696
163	111	101	102	398	13.912210435578357
166	111	101	102	401	18.285782017353444
123	111	101	102	402	56.923640202033354
146	111	101	102	409	43.36854336400692
164	111	101	102	411	20.287304555028204
31	111	101	102	412	39.13823895572128
74	111	101	102	420	13.265891370985932
